event_id,user_id,event_timestamp,event_name,experiment_group,device,traffic_source,session_id
E00033520,U018210,2026-07-14 12:39:04.798277772,checkout_view,treatment,mobile,paid_search,S_U018210_1784032744
E00001056,U000550,2026-07-11 16:10:45.383350128,payment_attempt,control,mobile,direct,S_U000550_1783785585
E00017093,U009233,2026-07-13 14:42:22.992832962,checkout_view,treatment,desktop,organic,S_U009233_1783953742
E00024137,U013104,2026-07-01 18:17:24.210993960,payment_attempt,control,mobile,social,S_U013104_1782928584
E00028389,U015411,2026-07-11 16:28:11.124548192,payment_attempt,treatment,mobile,social,S_U015411_1783787111
E00016086,U008677,2026-07-10 15:03:40.487912006,payment_attempt,control,mobile,direct,S_U008677_1783694440
E00024076,U013071,2026-07-13 16:51:13.575564238,payment_attempt,control,desktop,direct,S_U013071_1783960573
E00035153,U019094,2026-07-02 21:15:24.112949096,payment_attempt,treatment,tablet,email,S_U019094_1783026024
E00019942,U010792,2026-07-04 11:17:16.658727014,checkout_view,control,mobile,paid_search,S_U010792_1783163836
E00034864,U018943,2026-07-06 11:14:45.784215590,payment_attempt,control,mobile,organic,S_U018943_1783335945
E00018199,U009832,2026-07-13 07:21:24.974990416,checkout_view,treatment,desktop,direct,S_U009832_1783927284
E00018710,U010104,2026-07-09 05:40:32.682424847,checkout_view,treatment,desktop,organic,S_U010104_1783575632
E00026881,U014607,2026-07-15 00:04:59.000000000,payment_attempt,control,mobile,email,S_U014607_1784073599
E00008494,U004547,2026-07-10 08:46:43.278545700,checkout_view,control,desktop,email,S_U004547_1783673203
E00000149,U000079,2026-07-01 10:59:25.736431838,checkout_view,treatment,mobile,organic,S_U000079_1782903565
E00009124,U004905,2026-07-04 11:23:13.078066254,checkout_view,control,mobile,email,S_U004905_1783164193
E00013758,U007426,2026-07-11 07:56:42.116593516,purchase,control,mobile,paid_search,S_U007426_1783756370
E00025910,U014087,2026-07-08 20:27:04.571338338,checkout_view,treatment,desktop,direct,S_U014087_1783542424
E00004810,U002575,2026-07-10 22:55:09.035004164,payment_attempt,treatment,mobile,organic,S_U002575_1783722849
E00015457,U008350,2026-07-11 17:21:11.415089578,purchase,treatment,mobile,email,S_U008350_1783788523
E00018164,U009813,2026-07-02 10:47:41.930560868,checkout_view,control,desktop,organic,S_U009813_1782989261
E00036022,U019587,2026-07-04 13:14:32.070733128,payment_attempt,treatment,mobile,social,S_U019587_1783169432
E00019653,U010625,2026-07-04 07:20:13.161150952,payment_attempt,treatment,desktop,direct,S_U010625_1783149133
E00031004,U016832,2026-07-04 06:57:07.709792736,checkout_view,treatment,mobile,organic,S_U016832_1783148227
E00032210,U017506,2026-07-14 23:59:59.000000000,checkout_view,control,desktop,direct,S_U017506_1784073599
E00018969,U010249,2026-07-08 00:03:11.597509012,purchase,control,desktop,direct,S_U010249_1783467407
E00016189,U008745,2026-07-07 22:25:37.888102580,payment_attempt,treatment,mobile,paid_search,S_U008745_1783463017
E00018807,U010159,2026-07-02 01:59:49.888815740,checkout_view,control,desktop,organic,S_U010159_1782957589
E00025868,U014068,2026-07-09 03:48:32.186049582,checkout_view,control,desktop,organic,S_U014068_1783568912
E00013259,U007166,2026-07-12 18:05:22.396304346,checkout_view,treatment,desktop,organic,S_U007166_1783879522
E00029648,U016082,2026-07-03 15:52:42.663077936,payment_attempt,treatment,mobile,organic,S_U016082_1783092882
E00000443,U000227,2026-07-03 06:24:24.319894894,payment_attempt,control,desktop,direct,S_U000227_1783059624
E00011976,U006455,2026-07-07 17:55:27.867650072,checkout_view,treatment,mobile,direct,S_U006455_1783446927
E00021034,U011405,2026-07-05 18:10:44.865102654,checkout_view,treatment,mobile,organic,S_U011405_1783275044
E00036248,U019707,2026-07-02 18:21:27.596766460,payment_attempt,treatment,mobile,paid_search,S_U019707_1783015707
E00011007,U005911,2026-07-05 12:00:50.453069588,payment_attempt,treatment,desktop,organic,S_U005911_1783252490
E00029103,U015802,2026-07-14 11:48:02.264429474,checkout_view,treatment,desktop,paid_search,S_U015802_1784029682
E00010258,U005505,2026-07-14 23:04:01.793535102,payment_attempt,treatment,desktop,email,S_U005505_1784069761
E00019967,U010808,2026-07-11 14:52:09.228951644,checkout_view,control,mobile,organic,S_U010808_1783781529
E00010323,U005537,2026-07-08 14:31:44.439978136,purchase,treatment,mobile,organic,S_U005537_1783520343
E00032658,U017753,2026-07-15 00:08:59.000000000,payment_attempt,control,desktop,organic,S_U017753_1784073599
E00007360,U003935,2026-07-07 11:02:30.985060642,payment_attempt,treatment,mobile,direct,S_U003935_1783421970
E00007717,U004123,2026-07-12 22:34:25.382634922,payment_attempt,control,mobile,paid_search,S_U004123_1783895305
E00036103,U019629,2026-07-05 15:26:35.853114940,payment_attempt,treatment,desktop,paid_search,S_U019629_1783263875
E00012978,U007015,2026-07-12 13:59:13.220445496,checkout_view,treatment,desktop,email,S_U007015_1783864753
E00001766,U000946,2026-07-01 09:36:18.111995552,payment_attempt,control,desktop,direct,S_U000946_1782897438
E00016629,U008987,2026-07-01 16:20:17.958073812,checkout_view,control,desktop,email,S_U008987_1782922817
E00019960,U010804,2026-07-13 07:41:46.169532164,purchase,control,desktop,direct,S_U010804_1783927951
E00018185,U009823,2026-07-04 13:19:55.993188986,payment_attempt,control,mobile,direct,S_U009823_1783169815
E00025367,U013780,2026-07-11 10:49:13.349418514,payment_attempt,control,mobile,paid_search,S_U013780_1783766413
E00024123,U013097,2026-07-14 12:20:50.445603956,checkout_view,control,mobile,organic,S_U013097_1784031650
E00008460,U004528,2026-07-02 13:26:53.590726794,purchase,control,mobile,direct,S_U004528_1782997480
E00006793,U003633,2026-07-08 06:15:25.866993966,checkout_view,treatment,desktop,email,S_U003633_1783491325
E00030385,U016488,2026-07-12 06:21:39.266697204,payment_attempt,treatment,mobile,social,S_U016488_1783836879
E00015617,U008434,2026-07-03 09:31:34.148214505,payment_attempt,treatment,mobile,paid_search,S_U008434_1783069954
E00027727,U015041,2026-07-10 12:28:24.644070206,checkout_view,treatment,mobile,paid_search,S_U015041_1783686504
E00031622,U017188,2026-07-06 01:26:36.905727316,payment_attempt,treatment,mobile,social,S_U017188_1783301016
E00022688,U012303,2026-07-13 06:31:34.969343038,checkout_view,control,desktop,direct,S_U012303_1783924294
E00014183,U007654,2026-07-04 13:12:21.972352021,payment_attempt,control,desktop,organic,S_U007654_1783170501
E00001012,U000527,2026-07-05 23:03:03.780670356,checkout_view,control,mobile,organic,S_U000527_1783292583
E00003138,U001697,2026-07-09 04:50:41.085715524,payment_attempt,control,mobile,organic,S_U001697_1783572341
E00000121,U000062,2026-07-06 03:30:12.140951366,checkout_view,treatment,mobile,email,S_U000062_1783308612
E00000667,U000337,2026-07-03 07:35:58.833416570,payment_failure,control,desktop,email,S_U000337_1783063763
E00025837,U014045,2026-07-02 03:17:04.326820680,checkout_error,treatment,mobile,paid_search,S_U014045_1782962086
E00032537,U017684,2026-07-07 16:16:03.062699148,checkout_view,treatment,desktop,direct,S_U017684_1783440963
E00024109,U013089,2026-07-04 05:11:27.655830330,payment_attempt,control,tablet,organic,S_U013089_1783141647
E00010271,U005511,2026-07-05 13:09:26.537323340,payment_attempt,treatment,desktop,organic,S_U005511_1783255706
E00034614,U018805,2026-07-10 12:20:31.227242860,payment_attempt,control,mobile,paid_search,S_U018805_1783684711
E00017935,U009694,2026-07-12 12:23:35.744986968,checkout_view,treatment,mobile,paid_search,S_U009694_1783859015
E00019632,U010616,2026-07-05 11:57:25.674373384,payment_attempt,control,desktop,paid_search,S_U010616_1783251625
E00012282,U006631,2026-07-12 14:20:55.071242366,checkout_view,treatment,desktop,social,S_U006631_1783866055
E00009355,U005029,2026-07-04 03:28:17.106772464,payment_failure,control,mobile,paid_search,S_U005029_1783134945
E00032309,U017553,2026-07-11 09:01:12.315713530,checkout_view,control,desktop,direct,S_U017553_1783760472
E00023811,U012918,2026-07-13 09:17:48.298139666,payment_attempt,control,desktop,organic,S_U012918_1783933968
E00008790,U004717,2026-07-04 02:01:25.259449004,payment_attempt,treatment,desktop,social,S_U004717_1783129885
E00033697,U018309,2026-07-01 22:28:22.280539128,checkout_view,control,desktop,email,S_U018309_1782944902
E00019456,U010518,2026-07-09 06:32:59.521984968,payment_attempt,control,mobile,organic,S_U010518_1783578059
E00022963,U012449,2026-07-11 06:48:39.800792328,payment_attempt,control,desktop,organic,S_U012449_1783751439
E00002717,U001463,2026-07-09 20:18:45.237987366,checkout_view,control,desktop,direct,S_U001463_1783628325
E00001036,U000538,2026-07-03 08:56:26.348011860,payment_attempt,treatment,desktop,direct,S_U000538_1783068626
E00017188,U009282,2026-07-01 11:58:28.802851324,payment_attempt,control,tablet,direct,S_U009282_1782906988
E00035359,U019206,2026-07-07 21:11:47.108507478,payment_attempt,treatment,mobile,email,S_U019206_1783458047
E00023246,U012604,2026-07-10 09:17:06.623893540,checkout_view,control,desktop,paid_search,S_U012604_1783675026
E00015867,U008564,2026-07-13 07:38:39.521753286,checkout_view,treatment,desktop,direct,S_U008564_1783928319
E00033499,U018198,2026-07-13 20:27:05.813739362,payment_attempt,treatment,desktop,direct,S_U018198_1783973045
E00031993,U017388,2026-07-05 01:13:05.780242564,purchase,treatment,mobile,email,S_U017388_1783213603
E00005291,U002833,2026-07-13 08:18:28.023575938,payment_attempt,treatment,desktop,email,S_U002833_1783930168
E00033025,U017952,2026-07-11 03:32:56.814272424,checkout_view,treatment,mobile,social,S_U017952_1783740776
E00029070,U015784,2026-07-14 02:39:12.881935207,purchase,treatment,mobile,paid_search,S_U015784_1783996104
E00033039,U017957,2026-07-04 09:53:17.614319800,purchase,treatment,desktop,organic,S_U017957_1783158171
E00016803,U009077,2026-07-01 04:44:51.094109986,payment_attempt,control,desktop,organic,S_U009077_1782880911
E00009237,U004966,2026-07-14 09:47:16.444346908,checkout_view,control,mobile,organic,S_U004966_1784022436
E00029040,U015771,2026-07-13 11:30:18.330524842,checkout_view,treatment,desktop,organic,S_U015771_1783942218
E00023792,U012902,2026-07-06 16:58:04.081027184,purchase,treatment,mobile,direct,S_U012902_1783355115
E00006697,U003582,2026-07-13 21:50:35.374073010,checkout_view,treatment,desktop,organic,S_U003582_1783979435
E00013840,U007474,2026-07-11 18:26:58.297846810,payment_attempt,control,mobile,social,S_U007474_1783794118
E00005034,U002692,2026-07-02 19:14:00.201615806,checkout_view,control,mobile,email,S_U002692_1783019640
E00020449,U011087,2026-07-06 04:05:14.571192190,checkout_view,treatment,mobile,paid_search,S_U011087_1783310714
E00029881,U016208,2026-07-14 23:00:12.477750198,checkout_view,control,mobile,direct,S_U016208_1784070012
E00009860,U005292,2026-07-08 20:08:51.024966332,payment_attempt,treatment,desktop,email,S_U005292_1783540311
E00024310,U013188,2026-07-13 02:05:33.756467876,payment_attempt,control,mobile,organic,S_U013188_1783907073
E00020612,U011180,2026-07-09 02:06:43.480435528,checkout_view,control,desktop,organic,S_U011180_1783562803
E00021372,U011591,2026-07-13 10:15:52.051240796,payment_attempt,treatment,mobile,organic,S_U011591_1783937512
E00022864,U012398,2026-07-04 21:02:02.634979060,checkout_view,control,desktop,organic,S_U012398_1783198922
E00026932,U014631,2026-07-04 17:56:37.195128784,purchase,treatment,mobile,social,S_U014631_1783186522
E00011959,U006444,2026-07-14 12:44:30.773374720,payment_attempt,control,mobile,paid_search,S_U006444_1784032110
E00023243,U012601,2026-07-09 17:23:31.473871742,purchase,control,desktop,paid_search,S_U012601_1783617730
E00019289,U010429,2026-07-05 14:19:58.035820756,payment_attempt,treatment,mobile,email,S_U010429_1783260718
E00028068,U015242,2026-07-12 13:08:40.650636266,checkout_view,control,mobile,paid_search,S_U015242_1783861720
E00008868,U004758,2026-07-06 21:55:34.070021226,payment_attempt,treatment,mobile,paid_search,S_U004758_1783374334
E00028884,U015684,2026-07-07 18:16:50.829603426,payment_attempt,control,mobile,direct,S_U015684_1783447670
E00012739,U006882,2026-07-02 08:05:19.364230634,payment_attempt,treatment,tablet,paid_search,S_U006882_1782978859
E00000179,U000094,2026-07-13 14:59:16.106682272,purchase,treatment,desktop,paid_search,S_U000094_1783953846
E00008284,U004428,2026-07-13 22:57:39.669920980,payment_attempt,treatment,desktop,paid_search,S_U004428_1783982319
E00029382,U015943,2026-07-02 11:43:21.621193712,purchase,control,mobile,organic,S_U015943_1782991268
E00011512,U006191,2026-07-02 01:59:45.897593546,payment_attempt,control,mobile,organic,S_U006191_1782957225
E00001952,U001047,2026-07-02 18:01:58.495663184,checkout_view,control,mobile,paid_search,S_U001047_1783015318
E00028272,U015352,2026-07-09 00:49:12.655703086,payment_attempt,treatment,desktop,paid_search,S_U015352_1783557552
E00035022,U019025,2026-07-10 18:09:13.566889503,checkout_view,treatment,mobile,organic,S_U019025_1783706953
E00006438,U003446,2026-07-02 02:38:22.958352146,payment_attempt,treatment,mobile,paid_search,S_U003446_1782959182
E00007205,U003854,2026-07-12 08:02:33.937689652,purchase,control,mobile,email,S_U003854_1783841582
E00025961,U014118,2026-07-09 11:15:17.806710000,checkout_view,control,desktop,social,S_U014118_1783595717
E00024904,U013508,2026-07-06 11:30:36.927084118,payment_attempt,control,mobile,paid_search,S_U013508_1783336176
E00009421,U005062,2026-07-13 19:10:33.928879304,payment_attempt,control,mobile,paid_search,S_U005062_1783969353
E00007505,U004009,2026-07-12 01:29:35.591115960,payment_failure,treatment,mobile,organic,S_U004009_1783818473
E00019975,U010811,2026-07-02 23:47:38.396120576,purchase,treatment,mobile,direct,S_U010811_1783034056
E00035784,U019453,2026-07-07 14:52:43.707514996,checkout_view,treatment,mobile,paid_search,S_U019453_1783435963
E00000025,U000011,2026-07-04 04:52:07.093387261,payment_attempt,control,mobile,paid_search,S_U000011_1783140607
E00026175,U014233,2026-07-13 02:38:08.429963644,purchase,control,desktop,direct,S_U014233_1783909034
E00023444,U012712,2026-07-13 01:35:25.047780100,payment_attempt,treatment,desktop,email,S_U012712_1783905085
E00008540,U004569,2026-07-06 22:06:56.335830708,purchase,control,mobile,organic,S_U004569_1783375251
E00004914,U002628,2026-07-13 01:29:58.576496502,checkout_view,treatment,desktop,paid_search,S_U002628_1783906198
E00030162,U016360,2026-07-03 22:44:30.989029404,checkout_view,control,mobile,social,S_U016360_1783118670
E00013857,U007484,2026-07-13 14:18:56.773066708,checkout_view,control,mobile,direct,S_U007484_1783952336
E00032319,U017557,2026-07-01 09:06:06.062272870,purchase,treatment,desktop,organic,S_U017557_1782895410
E00009354,U005029,2026-07-04 03:27:45.106772464,payment_attempt,control,mobile,paid_search,S_U005029_1783134945
E00025425,U013813,2026-07-10 20:16:44.709956268,checkout_view,control,mobile,organic,S_U013813_1783714604
E00017388,U009390,2026-07-14 03:56:20.540458046,payment_attempt,treatment,mobile,paid_search,S_U009390_1784001140
E00032622,U017734,2026-07-14 19:05:32.913329012,checkout_error,treatment,desktop,paid_search,S_U017734_1784055857
E00000705,U000355,2026-07-14 17:54:45.691627774,payment_attempt,control,mobile,social,S_U000355_1784050725
E00006556,U003509,2026-07-03 17:33:26.502527887,payment_attempt,treatment,desktop,organic,S_U003509_1783099466
E00015141,U008190,2026-07-13 12:50:19.612478430,checkout_view,control,desktop,paid_search,S_U008190_1783947019
E00018052,U009752,2026-07-13 15:53:58.962708124,checkout_view,treatment,mobile,paid_search,S_U009752_1783958038
E00016944,U009151,2026-07-01 17:17:38.040763268,payment_attempt,treatment,mobile,email,S_U009151_1782924938
E00015278,U008263,2026-07-07 11:28:06.569178086,checkout_view,treatment,mobile,organic,S_U008263_1783423686
E00036604,U019909,2026-07-01 09:42:42.817464326,checkout_view,control,desktop,email,S_U019909_1782898962
E00008369,U004477,2026-07-08 06:08:21.599224888,payment_attempt,control,mobile,paid_search,S_U004477_1783489581
E00016875,U009114,2026-07-07 09:43:05.774810396,checkout_view,treatment,mobile,paid_search,S_U009114_1783417385
E00008685,U004653,2026-07-05 14:52:39.316783392,checkout_view,treatment,mobile,paid_search,S_U004653_1783263159
E00007732,U004134,2026-07-10 20:08:53.993367440,checkout_view,control,mobile,direct,S_U004134_1783714133
E00004933,U002637,2026-07-07 08:07:34.063714724,checkout_view,control,mobile,social,S_U002637_1783411654
E00007670,U004101,2026-07-12 18:54:39.218022642,payment_attempt,treatment,mobile,paid_search,S_U004101_1783881879
E00023042,U012497,2026-07-07 17:29:49.926956794,checkout_view,treatment,mobile,organic,S_U012497_1783445389
E00027304,U014825,2026-07-13 09:46:07.729068126,checkout_view,control,desktop,organic,S_U014825_1783935967
E00029751,U016141,2026-07-14 14:29:47.701899336,checkout_view,control,desktop,social,S_U016141_1784039387
E00036430,U019804,2026-07-09 02:21:09.380227306,payment_attempt,control,desktop,email,S_U019804_1783562949
E00032189,U017495,2026-07-03 15:41:15.725178137,payment_attempt,control,mobile,organic,S_U017495_1783092975
E00000051,U000025,2026-07-13 07:39:26.440218979,payment_failure,treatment,mobile,paid_search,S_U000025_1783927603
E00025077,U013611,2026-07-14 15:30:44.647333712,payment_attempt,control,desktop,social,S_U013611_1784042144
E00022469,U012173,2026-07-12 21:17:07.620941408,payment_attempt,control,mobile,email,S_U012173_1783890247
E00017837,U009638,2026-07-04 08:20:21.342848558,payment_attempt,control,mobile,social,S_U009638_1783151781
E00023520,U012754,2026-07-12 00:39:38.931078336,payment_attempt,treatment,mobile,direct,S_U012754_1783815518
E00032467,U017640,2026-07-10 04:39:06.282709494,payment_attempt,control,mobile,direct,S_U017640_1783657746
E00006618,U003541,2026-07-02 04:01:04.653568882,payment_attempt,control,mobile,social,S_U003541_1782963604
E00032151,U017476,2026-07-08 13:18:50.016906650,checkout_view,control,desktop,paid_search,S_U017476_1783516730
E00020089,U010882,2026-07-14 11:52:59.381927826,payment_attempt,control,mobile,organic,S_U010882_1784029859
E00003914,U002102,2026-07-05 03:30:59.899659264,payment_failure,treatment,mobile,direct,S_U002102_1783221982
E00021523,U011670,2026-07-14 15:29:07.166216494,payment_attempt,treatment,mobile,email,S_U011670_1784042107
E00032966,U017922,2026-07-10 21:43:46.151775282,purchase,control,mobile,direct,S_U017922_1783717527
E00000289,U000152,2026-07-08 18:25:49.191763954,payment_attempt,treatment,mobile,organic,S_U000152_1783534489
E00029659,U016088,2026-07-06 06:36:48.120461064,purchase,control,mobile,organic,S_U016088_1783319344
E00012456,U006725,2026-07-07 20:26:04.864775868,checkout_view,treatment,desktop,direct,S_U006725_1783455964
E00024733,U013415,2026-07-04 10:05:30.475376690,payment_attempt,control,mobile,direct,S_U013415_1783159290
E00010201,U005468,2026-07-12 03:30:56.428767900,checkout_view,control,mobile,paid_search,S_U005468_1783827056
E00022183,U012025,2026-07-09 04:54:18.598864404,checkout_view,treatment,tablet,email,S_U012025_1783572858
E00017178,U009277,2026-07-14 08:56:13.302676248,payment_attempt,control,mobile,email,S_U009277_1784018713
E00027655,U015007,2026-07-09 06:51:16.429107664,checkout_view,treatment,mobile,organic,S_U015007_1783579876
E00004776,U002560,2026-07-01 03:01:10.756067654,checkout_view,control,mobile,paid_search,S_U002560_1782874870
E00035613,U019359,2026-07-12 13:22:16.301757754,payment_attempt,control,mobile,paid_search,S_U019359_1783861396
E00026873,U014604,2026-07-07 14:46:41.954506402,checkout_view,control,mobile,direct,S_U014604_1783435601
E00020690,U011222,2026-07-02 23:29:17.354065144,checkout_view,control,desktop,direct,S_U011222_1783034957
E00035665,U019388,2026-07-06 16:25:41.026385550,checkout_view,control,desktop,organic,S_U019388_1783355141
E00016106,U008688,2026-07-11 21:05:20.254586908,checkout_view,treatment,desktop,paid_search,S_U008688_1783803920
E00020294,U010999,2026-07-14 13:19:09.324028790,checkout_view,control,tablet,direct,S_U010999_1784035149
E00008079,U004317,2026-07-10 03:17:24.847924338,checkout_view,control,mobile,email,S_U004317_1783653444
E00027728,U015042,2026-07-12 09:48:58.715879926,checkout_view,treatment,desktop,social,S_U015042_1783849738
E00014683,U007928,2026-07-07 08:39:48.238682114,payment_attempt,control,desktop,social,S_U007928_1783413108
E00031164,U016919,2026-07-06 15:59:58.718104532,payment_attempt,control,mobile,social,S_U016919_1783352878
E00007090,U003791,2026-07-01 13:24:54.923586260,checkout_view,control,mobile,paid_search,S_U003791_1782912294
E00019773,U010694,2026-07-12 01:17:41.949634392,purchase,treatment,desktop,direct,S_U010694_1783817175
E00034923,U018971,2026-07-07 09:31:10.532148542,payment_attempt,treatment,mobile,email,S_U018971_1783416070
E00027692,U015025,2026-07-02 12:50:09.393418366,checkout_view,treatment,desktop,social,S_U015025_1782996609
E00034330,U018649,2026-07-04 14:07:04.899462564,payment_attempt,control,mobile,paid_search,S_U018649_1783172824
E00013532,U007314,2026-07-01 09:13:17.897206864,payment_attempt,treatment,desktop,paid_search,S_U007314_1782895937
E00022637,U012272,2026-07-03 17:46:58.454819840,checkout_view,control,mobile,direct,S_U012272_1783100818
E00030195,U016378,2026-07-01 06:44:48.499592222,checkout_view,control,tablet,paid_search,S_U016378_1782888288
E00025541,U013882,2026-07-01 10:24:39.293056966,checkout_view,control,mobile,organic,S_U013882_1782901479
E00034138,U018545,2026-07-09 02:32:51.574158611,purchase,treatment,mobile,email,S_U018545_1783561781
E00036020,U019584,2026-07-06 04:44:00.796481944,payment_attempt,treatment,mobile,paid_search,S_U019584_1783312560
E00013559,U007331,2026-07-06 16:49:16.951462264,payment_attempt,treatment,desktop,paid_search,S_U007331_1783356256
E00015914,U008586,2026-07-14 15:26:24.185439126,checkout_view,treatment,desktop,direct,S_U008586_1784042784
E00009180,U004930,2026-07-03 00:21:37.183409562,payment_attempt,control,mobile,social,S_U004930_1783036897
E00036468,U019829,2026-07-07 04:32:26.828679436,payment_attempt,control,desktop,paid_search,S_U019829_1783398146
E00026921,U014626,2026-07-11 14:23:00.435148776,purchase,control,desktop,organic,S_U014626_1783778613
E00014840,U008018,2026-07-01 14:58:13.187706304,purchase,treatment,mobile,organic,S_U008018_1782917485
E00020382,U011047,2026-07-04 14:08:48.037075842,payment_attempt,treatment,desktop,paid_search,S_U011047_1783172928
E00012907,U006976,2026-07-09 08:51:34.801093872,checkout_view,control,mobile,organic,S_U006976_1783587094
E00010624,U005697,2026-07-13 22:29:02.558271198,checkout_view,treatment,mobile,direct,S_U005697_1783981742
E00022656,U012283,2026-07-12 10:05:35.211074804,payment_attempt,treatment,mobile,organic,S_U012283_1783850015
E00013699,U007400,2026-07-10 15:37:33.390526254,checkout_view,control,desktop,paid_search,S_U007400_1783697853
E00035869,U019498,2026-07-10 06:26:29.221916280,checkout_view,treatment,desktop,paid_search,S_U019498_1783664789
E00033614,U018260,2026-07-06 06:30:06.316510420,checkout_view,treatment,desktop,paid_search,S_U018260_1783319406
E00009779,U005253,2026-07-01 08:07:06.321064514,checkout_view,treatment,mobile,paid_search,S_U005253_1782893226
E00034292,U018631,2026-07-06 16:30:21.293862936,checkout_view,treatment,tablet,paid_search,S_U018631_1783355421
E00034632,U018816,2026-07-03 01:37:23.402158758,checkout_view,control,mobile,social,S_U018816_1783042643
E00035654,U019379,2026-07-09 04:34:02.843799676,checkout_view,control,mobile,paid_search,S_U019379_1783571642
E00016293,U008798,2026-07-01 12:54:26.914400658,payment_failure,treatment,desktop,organic,S_U008798_1782909931
E00016387,U008849,2026-07-12 09:14:28.120098228,payment_attempt,treatment,desktop,organic,S_U008849_1783847368
E00001049,U000546,2026-07-03 03:13:04.611940748,checkout_view,treatment,mobile,email,S_U000546_1783048384
E00019527,U010557,2026-07-10 22:41:50.062805654,payment_attempt,control,desktop,direct,S_U010557_1783723130
E00002366,U001272,2026-07-11 15:08:43.380097326,payment_attempt,control,mobile,paid_search,S_U001272_1783782163
E00001199,U000629,2026-07-12 08:46:40.624384970,checkout_view,control,mobile,direct,S_U000629_1783846000
E00016763,U009057,2026-07-14 21:52:37.163101654,checkout_view,control,mobile,direct,S_U009057_1784065957
E00000819,U000415,2026-07-08 15:49:49.625097484,payment_attempt,control,mobile,email,S_U000415_1783524769
E00010403,U005580,2026-07-02 20:07:46.741729908,checkout_view,treatment,mobile,paid_search,S_U005580_1783022866
E00012649,U006830,2026-07-09 03:05:45.825609286,checkout_view,treatment,mobile,direct,S_U006830_1783566345
E00010609,U005690,2026-07-04 22:18:52.917232476,payment_attempt,control,mobile,organic,S_U005690_1783202332
E00016872,U009112,2026-07-10 21:29:51.867750714,checkout_view,treatment,mobile,direct,S_U009112_1783718991
E00020932,U011355,2026-07-09 18:01:58.029844542,payment_attempt,treatment,desktop,direct,S_U011355_1783619458
E00007132,U003814,2026-07-12 22:57:22.208739064,payment_attempt,treatment,desktop,organic,S_U003814_1783895602
E00016152,U008720,2026-07-05 20:49:26.030369398,payment_attempt,treatment,mobile,social,S_U008720_1783283486
E00018089,U009775,2026-07-06 09:26:54.872445628,payment_attempt,treatment,desktop,organic,S_U009775_1783329894
E00028136,U015275,2026-07-10 13:40:55.053536556,checkout_view,treatment,mobile,organic,S_U015275_1783690855
E00019509,U010547,2026-07-06 13:15:25.737375148,checkout_view,treatment,mobile,direct,S_U010547_1783343725
E00026498,U014399,2026-07-10 07:41:39.306424566,checkout_view,control,mobile,paid_search,S_U014399_1783669299
E00020318,U011014,2026-07-03 13:35:16.975356820,payment_attempt,control,mobile,direct,S_U011014_1783085416
E00019588,U010591,2026-07-04 06:39:47.680070236,checkout_view,treatment,desktop,organic,S_U010591_1783147187
E00031428,U017072,2026-07-14 23:59:59.000000000,checkout_view,treatment,mobile,organic,S_U017072_1784073599
E00004037,U002167,2026-07-01 07:16:29.261118412,checkout_view,treatment,desktop,social,S_U002167_1782890189
E00025649,U013942,2026-07-05 17:29:06.081147814,checkout_view,treatment,desktop,organic,S_U013942_1783272546
E00026982,U014657,2026-07-04 16:51:36.743924870,purchase,control,mobile,organic,S_U014657_1783183136
E00023752,U012882,2026-07-10 03:13:47.722522446,payment_attempt,control,desktop,organic,S_U012882_1783652927
E00036195,U019678,2026-07-13 19:00:47.615026818,checkout_view,control,tablet,social,S_U019678_1783969247
E00012752,U006888,2026-07-13 07:31:25.445392572,payment_attempt,treatment,desktop,paid_search,S_U006888_1783927225
E00022612,U012256,2026-07-05 16:09:38.084836940,payment_attempt,control,mobile,paid_search,S_U012256_1783267418
E00027423,U014887,2026-07-04 01:24:15.062271685,checkout_view,control,desktop,organic,S_U014887_1783128255
E00013448,U007270,2026-07-09 12:42:33.157723930,checkout_view,control,desktop,social,S_U007270_1783600953
E00011427,U006137,2026-07-08 22:07:28.108888472,purchase,treatment,desktop,paid_search,S_U006137_1783547459
E00032855,U017862,2026-07-08 00:07:23.212879980,payment_attempt,treatment,mobile,organic,S_U017862_1783467803
E00005396,U002891,2026-07-13 18:32:00.376575968,checkout_view,control,mobile,organic,S_U002891_1783967520
E00013273,U007175,2026-07-06 23:59:42.033054482,checkout_view,control,mobile,organic,S_U007175_1783382382
E00021164,U011473,2026-07-04 22:26:32.780399356,purchase,treatment,desktop,organic,S_U011473_1783201083
E00018604,U010044,2026-07-12 15:33:59.477420454,purchase,treatment,mobile,organic,S_U010044_1783869514
E00003417,U001836,2026-07-04 07:51:26.311592454,payment_attempt,treatment,mobile,organic,S_U001836_1783150646
E00024191,U013128,2026-07-08 02:39:43.345588932,checkout_view,treatment,mobile,organic,S_U013128_1783478383
E00007888,U004220,2026-07-04 19:18:27.555567488,payment_attempt,treatment,desktop,organic,S_U004220_1783192227
E00004760,U002554,2026-07-09 01:48:16.163170836,payment_attempt,control,mobile,email,S_U002554_1783560916
E00031477,U017101,2026-07-05 18:14:19.398635724,payment_attempt,control,mobile,paid_search,S_U017101_1783274839
E00006737,U003603,2026-07-01 07:44:03.599405230,payment_attempt,treatment,tablet,direct,S_U003603_1782891543
E00012333,U006658,2026-07-13 14:57:44.658779408,payment_attempt,treatment,mobile,paid_search,S_U006658_1783953644
