order_id,user_id,experiment_group,purchase_timestamp,order_amount,order_status,status_update_timestamp
O0004076,U016147,treatment,2026-07-04 02:21:08.503499664,118.01,completed,
O0004077,U016149,control,2026-07-10 11:05:28.299929612,48.62,refunded,2026-07-13 11:05:28.299929612
O0004078,U016153,control,2026-07-11 03:28:48.032289360,91.12,completed,
O0004079,U016154,treatment,2026-07-12 22:58:26.741498788,77.9,completed,
O0004080,U016155,treatment,2026-07-14 16:04:23.085417522,90.82,refunded,2026-07-16 16:04:23.085417522
O0004081,U016157,treatment,2026-07-13 20:05:40.379784694,56.93,completed,
O0004082,U016158,treatment,2026-07-10 03:43:02.753058076,196.48,completed,
O0004083,U016159,control,2026-07-14 04:44:32.777889878,174.32,completed,
O0004084,U016162,treatment,2026-07-10 17:21:54.886262473,57.44,completed,
O0004085,U016167,control,2026-07-14 16:52:46.563185930,168.96,completed,
O0004086,U016172,treatment,2026-07-07 05:14:51.652898406,121.85,completed,
O0004087,U016173,treatment,2026-07-12 18:20:56.664104468,191.45,completed,
O0004088,U016180,treatment,2026-07-11 18:29:32.195146954,66.02,completed,
O0004089,U016183,control,2026-07-15 01:32:49.155880062,188.75,completed,
O0004090,U016184,treatment,2026-07-07 13:14:39.810505964,74.79,completed,
O0004091,U016188,treatment,2026-07-01 09:51:39.255285018,124.38,completed,
O0004092,U016189,treatment,2026-07-06 08:22:25.496620504,64.72,completed,
O0004093,U016190,treatment,2026-07-01 15:54:34.596813860,53.1,completed,
O0004094,U016192,control,2026-07-08 18:05:07.145347374,85.92,completed,
O0004095,U016195,control,2026-07-12 15:00:30.025005342,50.72,completed,
O0004096,U016199,control,2026-07-07 10:05:16.547533728,86.08,completed,
O0004097,U016205,control,2026-07-03 21:16:27.334740374,84.62,completed,
O0004098,U016209,control,2026-07-14 22:07:09.187522816,68.16,completed,
O0004099,U016213,control,2026-07-08 23:23:59.308706586,95.6,completed,
O0004100,U016217,treatment,2026-07-08 20:54:30.897492400,67.35,completed,
O0004101,U016232,treatment,2026-07-06 22:58:50.062521638,52.11,completed,
O0004102,U016234,treatment,2026-07-13 09:06:06.065639796,57.13,completed,
O0004103,U016235,control,2026-07-11 02:49:39.269089642,66.75,completed,
O0004104,U016245,control,2026-07-08 00:27:40.380808342,100.61,completed,
O0004105,U016246,control,2026-07-01 12:21:38.584756680,79.35,completed,
O0004106,U016247,control,2026-07-09 04:29:54.175556738,35.56,completed,
O0004107,U016249,control,2026-07-03 16:41:39.558451698,97.44,completed,
O0004108,U016254,control,2026-07-02 03:31:55.705066906,73.77,completed,
O0004109,U016255,control,2026-07-04 04:46:48.710505404,47.01,completed,
O0004110,U016256,treatment,2026-07-14 02:28:17.731939878,67.85,completed,
O0004111,U016259,treatment,2026-07-02 12:11:59.841080630,55.16,completed,
O0004112,U016260,control,2026-07-10 01:42:02.457175144,80.5,completed,
O0004113,U016263,control,2026-07-08 02:39:07.169769904,55.37,completed,
O0004114,U016269,control,2026-07-13 05:18:36.170499448,123.0,completed,
O0004115,U016273,control,2026-07-14 18:53:18.012180438,79.04,completed,
O0004116,U016276,control,2026-07-06 14:04:44.296314012,48.28,completed,
O0004117,U016301,control,2026-07-05 07:15:11.881839882,74.0,completed,
O0004118,U016308,treatment,2026-07-13 13:59:26.331692048,63.86,completed,
O0004119,U016314,control,2026-07-14 01:33:27.235738828,97.81,completed,
O0004120,U016319,control,2026-07-13 22:52:22.186630766,76.6,completed,
O0004121,U016324,treatment,2026-07-14 20:10:20.953551060,125.83,completed,
O0004122,U016325,control,2026-07-13 02:21:20.654037222,61.42,completed,
O0004123,U016327,control,2026-07-14 23:40:10.707152936,55.4,completed,
O0004124,U016331,control,2026-07-14 23:22:50.778411514,64.76,completed,
O0004125,U016333,treatment,2026-07-10 09:15:28.919907812,189.46,completed,
O0004126,U016334,treatment,2026-07-13 23:54:05.475465330,108.63,completed,
O0004127,U016346,treatment,2026-07-10 19:01:45.365449460,123.97,completed,
O0004128,U016350,treatment,2026-07-12 02:23:43.539677548,57.24,completed,
O0004129,U016353,treatment,2026-07-06 09:35:14.775690268,54.81,completed,
O0004130,U016356,treatment,2026-07-13 04:08:49.811725636,40.6,completed,
O0004131,U016359,control,2026-07-07 15:45:40.288136616,47.09,completed,
O0004132,U016360,treatment,2026-07-02 00:52:58.971232868,45.75,completed,
O0004133,U016362,treatment,2026-07-12 08:20:24.554339172,71.05,completed,
O0004134,U016371,treatment,2026-07-13 06:11:43.597605990,32.59,completed,
O0004135,U016384,control,2026-07-02 06:21:08.581240096,77.75,completed,
O0004136,U016386,control,2026-07-14 07:55:27.890111722,88.17,completed,
O0004137,U016388,control,2026-07-14 08:06:51.924925524,141.09,completed,
O0004138,U016392,control,2026-07-12 04:56:41.053108498,65.73,completed,
O0004139,U016396,control,2026-07-11 02:29:33.495879076,65.74,completed,
O0004140,U016397,control,2026-07-01 04:02:58.878517228,95.99,completed,
O0004141,U016399,control,2026-07-02 23:03:44.674675272,75.7,completed,
O0004142,U016400,control,2026-07-12 09:19:22.517252298,256.42,completed,
O0004143,U016405,control,2026-07-14 23:37:05.692577330,88.57,completed,
O0004144,U016406,treatment,2026-07-09 00:06:37.117127738,126.61,completed,
O0004145,U016413,treatment,2026-07-12 02:03:12.598502712,41.18,completed,
O0004146,U016414,control,2026-07-08 07:27:55.829556986,66.66,completed,
O0004147,U016420,control,2026-07-14 21:53:02.802810978,156.31,completed,
O0004148,U016423,treatment,2026-07-14 20:21:33.186214692,104.23,completed,
O0004149,U016425,control,2026-07-12 17:16:03.800693176,105.45,completed,
O0004150,U016429,control,2026-07-12 20:35:02.391011354,64.56,completed,
O0004151,U016430,treatment,2026-07-02 16:43:30.568553978,255.9,completed,
O0004152,U016431,treatment,2026-07-14 10:05:43.896025720,109.23,completed,
O0004153,U016433,control,2026-07-01 22:40:29.805551769,50.82,completed,
O0004154,U016439,treatment,2026-07-13 16:18:22.562172388,80.34,completed,
O0004155,U016440,control,2026-07-13 06:45:09.403831790,92.66,completed,
O0004156,U016445,treatment,2026-07-05 16:59:49.416992642,68.5,completed,
O0004157,U016450,treatment,2026-07-01 23:57:54.273240808,135.8,completed,
O0004158,U016454,treatment,2026-07-12 05:33:49.177767144,109.31,completed,
O0004159,U016457,control,2026-07-14 03:03:57.237035702,137.91,completed,
O0004160,U016458,control,2026-07-13 19:33:39.764406726,32.69,completed,
O0004161,U016461,treatment,2026-07-11 18:09:49.801438022,67.62,completed,
O0004162,U016462,treatment,2026-07-13 12:42:06.960535422,74.72,completed,
O0004163,U016463,control,2026-07-07 14:51:56.693141982,202.52,completed,
O0004164,U016464,control,2026-07-08 17:34:12.705204588,30.43,completed,
O0004165,U016466,control,2026-07-14 04:48:12.212210750,79.98,completed,
O0004166,U016469,control,2026-07-04 18:11:01.130958794,134.87,completed,
O0004167,U016471,control,2026-07-01 07:57:46.601074580,88.82,completed,
O0004168,U016483,treatment,2026-07-08 16:07:40.230175056,68.79,completed,
O0004169,U016488,control,2026-07-10 18:39:06.762627766,90.63,completed,
O0004170,U016491,treatment,2026-07-09 23:02:45.543628002,127.19,completed,
O0004171,U016493,control,2026-07-15 00:46:10.384646685,72.44,completed,
O0004172,U016497,control,2026-07-03 12:45:35.502969818,143.0,completed,
O0004173,U016499,control,2026-07-13 22:12:47.483466238,58.01,completed,
O0004174,U016507,treatment,2026-07-04 11:06:49.784702280,102.15,completed,
O0004175,U016512,treatment,2026-07-05 08:31:23.883051816,41.4,completed,
O0004176,U016513,treatment,2026-07-01 10:16:29.855370318,58.24,completed,
O0004177,U016514,treatment,2026-07-13 09:12:01.809850644,87.6,completed,
O0004178,U016515,control,2026-07-04 19:10:48.136852780,80.81,completed,
O0004179,U016517,treatment,2026-07-02 14:19:30.033735486,187.72,completed,
O0004180,U016523,control,2026-07-05 14:01:43.804895382,76.46,completed,
O0004181,U016525,treatment,2026-07-05 23:01:26.769069388,148.21,completed,
O0004182,U016536,treatment,2026-07-03 15:13:37.002523668,176.61,completed,
O0004183,U016550,treatment,2026-07-08 01:24:08.369508250,91.51,completed,
O0004184,U016553,treatment,2026-07-06 02:55:59.290959506,77.17,completed,
O0004185,U016559,treatment,2026-07-15 00:08:31.851926875,46.41,completed,
O0004186,U016560,control,2026-07-14 19:21:36.776385816,117.7,completed,
O0004187,U016568,control,2026-07-11 19:29:35.858057399,233.8,completed,
O0004188,U016569,control,2026-07-11 12:51:37.215846658,75.21,completed,
O0004189,U016578,treatment,2026-07-07 05:46:36.014666054,62.47,completed,
O0004190,U016584,treatment,2026-07-06 14:24:28.187844180,148.03,completed,
O0004191,U016589,control,2026-07-11 05:45:53.180362626,82.29,completed,
O0004192,U016593,treatment,2026-07-01 08:52:54.886582846,151.77,completed,
O0004193,U016595,treatment,2026-07-04 21:13:44.411532176,61.41,completed,
O0004194,U016596,treatment,2026-07-13 10:33:56.803348596,65.74,completed,
O0004195,U016597,treatment,2026-07-04 18:25:55.616314162,161.02,completed,
O0004196,U016601,control,2026-07-09 02:39:47.584331360,102.43,completed,
O0004197,U016602,treatment,2026-07-15 00:11:32.724945248,129.52,completed,
O0004198,U016605,control,2026-07-06 22:02:39.147643746,139.01,completed,
O0004199,U016611,control,2026-07-10 01:28:11.692742936,52.17,completed,
O0004200,U016617,control,2026-07-07 05:26:56.141610218,83.69,completed,
O0004201,U016619,treatment,2026-07-14 16:18:12.695690522,157.44,completed,
O0004202,U016621,treatment,2026-07-13 08:35:52.795377808,112.84,completed,
O0004203,U016633,treatment,2026-07-02 09:21:02.568863222,101.64,completed,
O0004204,U016635,treatment,2026-07-09 09:50:35.722923958,35.65,completed,
O0004205,U016637,control,2026-07-14 05:47:42.854592728,57.72,completed,
O0004206,U016638,treatment,2026-07-06 21:42:36.098510836,120.58,completed,
O0004207,U016640,treatment,2026-07-02 10:50:29.164492098,227.85,completed,
O0004208,U016644,treatment,2026-07-13 05:35:01.115664178,46.5,completed,
O0004209,U016646,treatment,2026-07-13 06:37:30.381654148,105.39,completed,
O0004210,U016647,treatment,2026-07-08 09:46:24.777102524,91.1,refunded,2026-07-11 09:46:24.777102524
O0004211,U016653,treatment,2026-07-13 23:42:55.726161580,94.32,completed,
O0004212,U016661,control,2026-07-12 22:13:29.159637330,93.23,completed,
O0004213,U016665,control,2026-07-10 07:57:24.221368814,159.24,completed,
O0004214,U016669,control,2026-07-01 02:44:31.038153498,118.66,completed,
O0004215,U016670,control,2026-07-08 15:42:09.303536198,121.86,completed,
O0004216,U016684,control,2026-07-13 16:51:53.027152265,61.23,completed,
O0004217,U016685,treatment,2026-07-01 08:27:21.097658006,229.7,completed,
O0004218,U016689,control,2026-07-08 11:34:46.435460642,221.96,completed,
O0004219,U016690,treatment,2026-07-03 10:36:02.675394358,122.11,completed,
O0004220,U016702,control,2026-07-12 18:40:24.429262546,75.63,completed,
O0004221,U016703,control,2026-07-08 15:43:41.111404108,209.63,completed,
O0004222,U016707,control,2026-07-05 12:14:25.288344748,67.03,completed,
O0004223,U016708,treatment,2026-07-06 18:58:41.904950606,87.79,completed,
O0004224,U016714,treatment,2026-07-11 00:55:02.489498934,98.16,completed,
O0004225,U016716,control,2026-07-15 00:24:09.245373572,113.72,completed,
O0004226,U016720,control,2026-07-08 21:53:06.569176658,83.78,completed,
O0004227,U016725,control,2026-07-02 17:28:59.041191259,49.72,completed,
O0004228,U016729,control,2026-07-09 22:59:29.824648795,69.07,completed,
O0004229,U016731,control,2026-07-09 10:22:16.435444552,53.89,completed,
O0004230,U016732,control,2026-07-03 20:53:41.069584245,155.28,completed,
O0004231,U016734,control,2026-07-02 22:22:15.624095408,97.45,completed,
O0004232,U016741,treatment,2026-07-07 13:10:21.289201866,88.88,completed,
O0004233,U016742,control,2026-07-07 03:36:25.344682753,68.14,completed,
O0004234,U016755,control,2026-07-09 12:35:08.523747500,44.6,completed,
O0004235,U016763,treatment,2026-07-07 01:43:07.343655684,113.13,completed,
O0004236,U016766,treatment,2026-07-06 16:32:39.660193243,89.94,completed,
O0004237,U016769,treatment,2026-07-04 20:08:45.615514786,100.58,completed,
O0004238,U016772,control,2026-07-14 19:37:26.349720410,88.79,completed,
O0004239,U016774,control,2026-07-07 05:22:44.041634624,72.87,completed,
O0004240,U016783,treatment,2026-07-05 15:54:02.141121100,137.39,completed,
O0004241,U016791,control,2026-07-14 01:09:39.775010414,162.64,completed,
O0004242,U016796,treatment,2026-07-03 06:57:40.330568052,69.1,completed,
O0004243,U016801,control,2026-07-07 06:28:27.094837186,36.69,completed,
O0004244,U016808,control,2026-07-07 05:45:39.650101892,86.72,completed,
O0004245,U016810,control,2026-07-10 03:23:22.179400782,119.1,completed,
O0004246,U016817,treatment,2026-07-15 00:38:51.023803856,83.72,completed,
O0004247,U016829,control,2026-07-13 10:54:35.280328952,46.5,completed,
O0004248,U016830,treatment,2026-07-10 16:21:03.078315642,72.34,completed,
O0004249,U016831,treatment,2026-07-13 11:31:46.137749822,123.84,completed,
O0004250,U016841,treatment,2026-07-04 04:01:07.991896456,73.26,completed,
O0004251,U016843,treatment,2026-07-12 16:55:46.709181690,82.21,completed,
O0004252,U016852,control,2026-07-08 21:33:22.812317476,84.94,completed,
O0004253,U016856,treatment,2026-07-13 07:04:12.032103114,111.96,completed,
O0004254,U016857,control,2026-07-14 01:17:09.995489118,66.64,completed,
O0004255,U016861,treatment,2026-07-06 06:16:23.870024265,92.88,completed,
O0004256,U016863,treatment,2026-07-15 00:24:54.430866386,39.17,completed,
O0004257,U016873,control,2026-07-06 05:09:37.802491256,59.76,completed,
O0004258,U016877,treatment,2026-07-02 22:29:30.901060459,194.78,completed,
O0004259,U016878,treatment,2026-07-02 13:12:44.595355662,194.69,completed,
O0004260,U016879,treatment,2026-07-03 13:33:46.959927474,86.64,completed,
O0004261,U016881,treatment,2026-07-09 05:47:08.215002908,38.76,completed,
O0004262,U016891,control,2026-07-11 06:12:57.321779834,137.76,completed,
O0004263,U016902,treatment,2026-07-14 06:32:42.756670830,63.08,completed,
O0004264,U016905,treatment,2026-07-04 11:05:05.681641204,93.27,completed,
O0004265,U016910,control,2026-07-14 22:16:32.344177408,84.64,completed,
O0004266,U016914,treatment,2026-07-04 21:57:24.515483446,109.51,completed,
O0004267,U016915,treatment,2026-07-12 13:25:37.377297208,79.17,completed,
O0004268,U016919,control,2026-07-11 07:03:09.774754880,104.92,completed,
O0004269,U016925,control,2026-07-04 03:17:31.788666392,134.17,completed,
O0004270,U016931,control,2026-07-09 14:26:40.531669666,109.27,completed,
O0004271,U016937,treatment,2026-07-05 22:29:31.793125240,43.37,completed,
O0004272,U016941,treatment,2026-07-05 14:52:32.662803163,57.4,completed,
O0004273,U016946,control,2026-07-12 16:04:46.572295004,69.14,completed,
O0004274,U016947,treatment,2026-07-10 13:34:21.743424630,110.43,completed,
O0004275,U016950,control,2026-07-07 10:19:32.889620592,55.59,completed,
O0004276,U016952,treatment,2026-07-12 07:31:06.460931122,92.9,cancelled,2026-07-13 07:31:06.460931122
O0004277,U016958,control,2026-07-08 23:22:35.733418326,61.03,completed,
O0004278,U016962,treatment,2026-07-10 11:12:33.995541174,197.62,completed,
O0004279,U016963,control,2026-07-10 09:58:32.993687472,124.99,completed,
O0004280,U016964,treatment,2026-07-14 23:06:10.206955806,19.24,completed,
O0004281,U016968,control,2026-07-01 17:16:31.468463870,29.84,completed,
O0004282,U016976,treatment,2026-07-04 20:04:42.268488914,124.96,completed,
O0004283,U016987,treatment,2026-07-11 15:45:38.107891910,107.43,completed,
O0004284,U016988,control,2026-07-11 00:00:51.023634816,113.48,completed,
O0004285,U016989,control,2026-07-14 10:20:55.840560405,73.92,completed,
O0004286,U016996,treatment,2026-07-12 20:16:03.652233764,108.29,completed,
O0004287,U016999,control,2026-07-14 22:34:19.547895890,87.54,completed,
O0004288,U017000,treatment,2026-07-11 22:37:59.589987070,301.99,completed,
O0004289,U017004,control,2026-07-14 04:42:32.289865340,310.52,completed,
O0004290,U017007,treatment,2026-07-12 03:07:48.861370540,64.63,completed,
O0004291,U017011,control,2026-07-12 06:35:08.999420432,70.85,completed,
O0004292,U017014,control,2026-07-13 10:36:18.762603654,109.27,completed,
O0004293,U017015,control,2026-07-08 02:09:39.302929742,164.21,completed,
O0004294,U017026,control,2026-07-03 14:51:31.948602498,112.27,completed,
O0004295,U017028,treatment,2026-07-12 21:56:14.978672934,69.67,completed,
O0004296,U017029,treatment,2026-07-06 13:16:44.341857712,162.64,completed,
O0004297,U017039,control,2026-07-14 02:07:54.649070908,91.01,completed,
O0004298,U017042,treatment,2026-07-12 21:20:31.823198142,150.94,completed,
O0004299,U017044,control,2026-07-07 21:16:16.852263990,125.28,completed,
O0004300,U017049,treatment,2026-07-03 11:00:09.861247156,173.54,completed,
O0004301,U017054,control,2026-07-10 21:38:22.111637322,54.71,completed,
O0004302,U017057,control,2026-07-12 02:57:34.414277872,107.54,completed,
O0004303,U017064,control,2026-07-06 23:35:40.460435384,67.94,completed,
O0004304,U017079,treatment,2026-07-02 02:16:02.470727116,171.3,completed,
O0004305,U017085,treatment,2026-07-14 07:40:43.676072486,74.05,completed,
O0004306,U017089,treatment,2026-07-11 16:49:53.634551994,60.26,completed,
O0004307,U017093,control,2026-07-11 17:35:55.870910885,78.61,cancelled,2026-07-15 17:35:55.870910885
O0004308,U017103,treatment,2026-07-03 03:49:59.769491198,79.15,completed,
O0004309,U017106,treatment,2026-07-01 19:10:11.025672664,127.62,completed,
O0004310,U017108,control,2026-07-04 14:30:29.715635756,129.07,completed,
O0004311,U017109,treatment,2026-07-03 04:22:50.040160334,127.46,completed,
O0004312,U017113,treatment,2026-07-15 00:25:52.694683862,63.94,completed,
O0004313,U017115,treatment,2026-07-04 01:22:35.719385438,82.01,completed,
O0004314,U017117,treatment,2026-07-06 06:38:46.375898458,59.83,completed,
O0004315,U017123,treatment,2026-07-12 12:33:22.163613634,58.14,completed,
O0004316,U017127,treatment,2026-07-05 15:22:19.029641568,112.4,completed,
O0004317,U017128,control,2026-07-13 21:34:57.696780730,130.12,completed,
O0004318,U017134,control,2026-07-09 05:58:06.344852058,63.26,completed,
O0004319,U017143,control,2026-07-10 22:53:28.001711550,67.67,completed,
O0004320,U017147,treatment,2026-07-10 15:23:44.533253698,126.47,completed,
O0004321,U017151,treatment,2026-07-08 06:12:42.754052050,37.48,completed,
O0004322,U017154,treatment,2026-07-14 09:21:53.187296570,135.13,completed,
O0004323,U017156,treatment,2026-07-08 01:37:19.618401210,82.88,completed,
O0004324,U017160,treatment,2026-07-10 13:24:23.681223042,142.57,completed,
O0004325,U017162,treatment,2026-07-14 21:40:27.973170044,102.25,completed,
O0004326,U017163,control,2026-07-13 02:54:13.374030482,59.39,completed,
O0004327,U017166,treatment,2026-07-14 05:30:21.423820950,39.5,completed,
O0004328,U017172,treatment,2026-07-03 16:00:29.921427768,93.31,completed,
O0004329,U017178,control,2026-07-12 16:35:41.375971692,73.92,completed,
O0004330,U017181,treatment,2026-07-10 07:08:35.487847520,97.55,completed,
O0004331,U017185,treatment,2026-07-02 16:31:07.819777814,39.46,completed,
O0004332,U017193,treatment,2026-07-09 03:36:20.796186978,35.2,completed,
O0004333,U017200,control,2026-07-08 13:41:42.056004004,179.47,completed,
O0004334,U017205,treatment,2026-07-04 13:00:25.205761070,130.35,completed,
O0004335,U017208,control,2026-07-13 13:23:30.725406284,73.2,completed,
O0004336,U017210,control,2026-07-10 12:24:05.815839026,67.31,completed,
O0004337,U017213,control,2026-07-10 19:17:50.762940059,188.74,completed,
O0004338,U017215,control,2026-07-02 07:55:21.929266822,160.39,completed,
O0004339,U017216,treatment,2026-07-12 03:15:04.533881958,100.19,refunded,2026-07-16 03:15:04.533881958
O0004340,U017222,treatment,2026-07-08 19:32:09.911388426,46.35,completed,
O0004341,U017223,treatment,2026-07-10 03:26:41.198408160,64.24,completed,
O0004342,U017228,treatment,2026-07-14 01:03:46.369583578,69.97,completed,
O0004343,U017230,control,2026-07-03 13:43:00.517247978,60.73,refunded,2026-07-06 13:43:00.517247978
O0004344,U017236,control,2026-07-03 16:27:10.550127652,95.72,completed,
O0004345,U017238,control,2026-07-11 11:01:18.638519326,87.59,completed,
O0004346,U017244,control,2026-07-07 22:06:02.365601148,102.06,completed,
O0004347,U017246,treatment,2026-07-12 08:31:56.098316782,69.74,completed,
O0004348,U017249,treatment,2026-07-13 13:01:23.779296272,63.4,completed,
O0004349,U017252,control,2026-07-04 00:30:32.106529722,100.65,refunded,2026-07-07 00:30:32.106529722
O0004350,U017258,treatment,2026-07-02 20:11:14.219049019,48.97,completed,
O0004351,U017260,control,2026-07-15 00:31:57.257991770,114.88,completed,
O0004352,U017262,control,2026-07-09 08:38:32.709959504,293.63,completed,
O0004353,U017267,control,2026-07-11 03:44:26.292177476,65.3,completed,
O0004354,U017270,treatment,2026-07-13 05:07:41.910570698,143.28,completed,
O0004355,U017272,treatment,2026-07-13 18:41:42.025137570,49.77,completed,
O0004356,U017279,treatment,2026-07-10 09:41:19.219684294,77.35,completed,
O0004357,U017288,treatment,2026-07-02 21:06:44.308797478,62.62,completed,
O0004358,U017292,treatment,2026-07-15 00:37:34.839194390,106.6,completed,
O0004359,U017294,control,2026-07-03 11:07:45.367809284,134.69,completed,
O0004360,U017295,treatment,2026-07-04 23:49:04.910361582,37.14,completed,
O0004361,U017297,control,2026-07-08 05:05:37.827477308,111.03,completed,
O0004362,U017300,control,2026-07-13 10:53:42.038718366,55.65,completed,
O0004363,U017311,control,2026-07-11 13:13:25.318709244,57.83,completed,
O0004364,U017313,treatment,2026-07-01 10:11:49.566516472,45.33,completed,
O0004365,U017314,control,2026-07-07 18:37:46.165813562,126.23,completed,
O0004366,U017315,control,2026-07-14 14:07:28.394115452,73.45,completed,
O0004367,U017320,treatment,2026-07-15 00:35:20.634784742,50.04,completed,
O0004368,U017324,treatment,2026-07-07 03:40:35.394471242,74.88,completed,
O0004369,U017332,treatment,2026-07-09 08:00:12.118578517,30.03,completed,
O0004370,U017334,treatment,2026-07-05 18:44:23.615923474,137.64,completed,
O0004371,U017338,treatment,2026-07-02 17:45:31.236717028,106.34,completed,
O0004372,U017341,treatment,2026-07-13 22:12:45.250793850,48.76,completed,
O0004373,U017350,treatment,2026-07-02 09:49:42.409353460,24.03,completed,
O0004374,U017354,control,2026-07-03 21:43:48.073064070,71.12,completed,
O0004375,U017355,treatment,2026-07-05 05:46:40.253744522,164.45,completed,
O0004376,U017361,treatment,2026-07-15 01:24:55.427805548,83.47,completed,
O0004377,U017363,control,2026-07-12 20:51:36.789777252,105.88,completed,
O0004378,U017365,control,2026-07-10 23:47:19.033213130,59.58,completed,
O0004379,U017368,control,2026-07-10 12:28:59.554163278,77.98,completed,
O0004380,U017369,treatment,2026-07-04 23:28:09.171750268,68.08,completed,
O0004381,U017375,control,2026-07-11 22:41:07.964236196,121.44,completed,
O0004382,U017376,control,2026-07-14 15:02:23.310532290,37.27,completed,
O0004383,U017381,control,2026-07-04 05:48:54.204771340,55.43,completed,
O0004384,U017382,treatment,2026-07-13 01:56:36.587581960,75.73,completed,
O0004385,U017385,control,2026-07-13 16:44:03.286099102,74.97,completed,
O0004386,U017389,treatment,2026-07-05 02:55:33.293753158,128.18,completed,
O0004387,U017391,control,2026-07-12 14:28:17.665488742,98.33,completed,
O0004388,U017395,treatment,2026-07-04 13:46:59.365089118,94.3,completed,
O0004389,U017399,treatment,2026-07-05 11:42:23.606417054,149.03,completed,
O0004390,U017411,treatment,2026-07-13 06:39:43.514861214,51.99,completed,
O0004391,U017417,treatment,2026-07-12 04:43:03.710035726,48.0,completed,
O0004392,U017418,control,2026-07-03 08:34:55.919718626,97.88,completed,
O0004393,U017419,control,2026-07-15 00:15:47.938354878,71.69,completed,
O0004394,U017421,treatment,2026-07-11 02:43:45.873369662,171.94,completed,
O0004395,U017423,control,2026-07-10 10:48:50.355488744,89.92,completed,
O0004396,U017425,treatment,2026-07-03 06:24:33.333714449,141.91,completed,
O0004397,U017434,treatment,2026-07-14 08:54:45.108292458,51.04,completed,
O0004398,U017435,control,2026-07-12 21:56:28.442450734,90.96,completed,
O0004399,U017439,treatment,2026-07-07 04:16:44.117404436,48.84,completed,
O0004400,U017444,treatment,2026-07-02 06:48:54.462533358,122.32,completed,
O0004401,U017449,control,2026-07-06 13:59:43.998581392,147.92,completed,
O0004402,U017457,treatment,2026-07-09 23:15:59.738101382,146.22,completed,
O0004403,U017458,control,2026-07-05 11:12:49.766101444,101.8,completed,
O0004404,U017459,control,2026-07-14 05:33:44.771102308,85.81,completed,
O0004405,U017466,treatment,2026-07-13 16:21:41.747149412,68.99,completed,
O0004406,U017467,treatment,2026-07-07 23:01:13.563723071,117.71,refunded,2026-07-12 23:01:13.563723071
O0004407,U017474,treatment,2026-07-10 08:31:24.472827382,64.04,completed,
O0004408,U017476,control,2026-07-14 15:14:29.847004240,53.77,completed,
O0004409,U017478,control,2026-07-04 22:15:37.717257274,60.43,completed,
O0004410,U017482,control,2026-07-08 09:02:06.913788768,54.51,completed,
O0004411,U017486,control,2026-07-02 01:49:32.324859396,94.07,completed,
O0004412,U017495,control,2026-07-11 18:31:01.634656060,49.4,completed,
O0004413,U017496,control,2026-07-05 03:52:34.972578318,126.24,cancelled,2026-07-11 03:52:34.972578318
O0004414,U017498,control,2026-07-09 00:42:07.023642342,84.22,completed,
O0004415,U017505,treatment,2026-07-08 19:38:51.105801982,96.23,completed,
O0004416,U017507,control,2026-07-15 00:43:00.463912802,80.51,completed,
O0004417,U017510,control,2026-07-10 16:11:20.765746452,41.72,completed,
O0004418,U017512,control,2026-07-13 17:18:31.933459478,55.35,cancelled,2026-07-16 17:18:31.933459478
O0004419,U017516,treatment,2026-07-11 07:53:36.291638934,60.26,refunded,2026-07-17 07:53:36.291638934
O0004420,U017518,treatment,2026-07-14 23:16:27.451359466,128.5,completed,
O0004421,U017520,control,2026-07-14 06:53:49.422149706,81.85,cancelled,2026-07-19 06:53:49.422149706
O0004422,U017527,control,2026-07-05 17:12:33.237189766,165.28,completed,
O0004423,U017529,treatment,2026-07-08 15:49:41.484426490,194.28,completed,
O0004424,U017533,treatment,2026-07-03 12:29:49.832552806,58.18,completed,
O0004425,U017538,treatment,2026-07-02 11:32:04.369574126,137.06,completed,
O0004426,U017540,treatment,2026-07-11 15:02:08.970161605,116.36,completed,
O0004427,U017542,control,2026-07-11 02:45:28.569345306,76.69,completed,
O0004428,U017545,control,2026-07-05 21:39:50.305534607,66.07,completed,
O0004429,U017546,control,2026-07-04 11:20:38.969290794,74.95,completed,
O0004430,U017547,treatment,2026-07-07 10:55:22.498265556,151.53,completed,
O0004431,U017554,control,2026-07-11 06:59:39.146085022,57.93,completed,
O0004432,U017558,treatment,2026-07-01 09:57:20.592183772,83.43,completed,
O0004433,U017562,control,2026-07-08 15:23:36.626632724,72.94,completed,
O0004434,U017566,treatment,2026-07-13 00:15:56.377432702,180.63,completed,
O0004435,U017567,treatment,2026-07-14 14:30:23.285610548,122.39,completed,
O0004436,U017569,treatment,2026-07-11 11:19:41.190589236,154.71,completed,
O0004437,U017571,control,2026-07-08 20:16:15.572373484,48.19,completed,
O0004438,U017576,control,2026-07-14 20:14:58.220740586,88.12,completed,
O0004439,U017577,treatment,2026-07-06 11:05:14.828946698,29.68,refunded,2026-07-10 11:05:14.828946698
O0004440,U017579,treatment,2026-07-10 00:01:20.393041710,50.59,completed,
O0004441,U017589,control,2026-07-03 08:23:49.281916858,103.58,completed,
O0004442,U017590,treatment,2026-07-13 18:36:38.010643364,59.84,completed,
O0004443,U017607,treatment,2026-07-13 12:23:03.318234212,77.34,completed,
O0004444,U017608,treatment,2026-07-08 08:42:04.314709621,137.13,completed,
O0004445,U017611,treatment,2026-07-10 07:18:34.142906884,45.81,completed,
