event_id,user_id,event_date,event_type,traffic_source
3794,16,2026-03-23,checkout,email
3795,821,2026-05-24,add_to_cart,social
3796,296,2026-05-29,view_product,organic
3797,868,2026-04-16,view_product,email
3798,511,2026-03-21,view_product,paid_search
3799,788,2026-03-20,add_to_cart,email
3800,984,2026-03-23,view_product,paid_search
3801,239,2026-05-07,add_to_cart,paid_search
3802,581,2026-03-21,view_product,organic
3803,301,2026-03-21,view_product,social
3804,6,2026-03-01,checkout,organic
3805,220,2026-03-15,purchase,email
3806,766,2026-03-17,view_product,paid_search
3807,453,2026-04-20,checkout,email
3808,433,2026-05-02,add_to_cart,paid_search
3809,807,2026-03-14,add_to_cart,email
3810,870,2026-04-28,purchase,paid_search
3811,386,2026-05-22,view_product,organic
3812,619,2026-04-19,add_to_cart,paid_search
3813,295,2026-04-03,checkout,social
3814,118,2026-03-06,view_product,organic
3815,405,2026-04-18,view_product,social
3816,680,2026-03-06,view_product,email
3817,997,2026-05-08,add_to_cart,email
3818,763,2026-03-07,add_to_cart,paid_search
3819,594,2026-05-16,view_product,paid_search
3820,566,2026-04-20,view_product,email
3821,752,2026-03-01,view_product,organic
3822,878,2026-03-13,view_product,social
3823,12,2026-04-12,view_product,email
3824,209,2026-03-27,view_product,organic
3825,165,2026-05-10,add_to_cart,social
3826,878,2026-03-03,view_product,paid_search
3827,294,2026-04-27,purchase,organic
3828,911,2026-05-28,view_product,organic
3829,519,2026-03-17,purchase,email
3830,78,2026-04-14,view_product,social
3831,434,2026-05-17,add_to_cart,email
3832,577,2026-04-27,view_product,paid_search
3833,614,2026-04-25,view_product,paid_search
3834,963,2026-04-23,view_product,social
3835,869,2026-05-26,view_product,social
3836,812,2026-05-27,add_to_cart,social
3837,799,2026-03-29,view_product,email
3838,683,2026-04-23,purchase,social
3839,77,2026-03-27,view_product,social
3840,48,2026-04-14,purchase,email
3841,767,2026-05-26,view_product,paid_search
3842,82,2026-03-31,view_product,paid_search
3843,895,2026-04-05,view_product,organic
3844,721,2026-05-20,checkout,paid_search
3845,209,2026-04-30,view_product,social
3846,445,2026-04-06,view_product,paid_search
3847,971,2026-05-06,view_product,email
3848,596,2026-04-05,view_product,paid_search
3849,522,2026-03-05,add_to_cart,paid_search
3850,29,2026-04-15,view_product,organic
3851,304,2026-05-18,add_to_cart,organic
3852,994,2026-04-21,add_to_cart,social
3853,465,2026-04-18,checkout,email
3854,502,2026-03-06,view_product,social
3855,446,2026-03-10,view_product,email
3856,628,2026-03-23,purchase,email
3857,490,2026-03-17,view_product,organic
3858,781,2026-05-23,view_product,paid_search
3859,428,2026-04-13,checkout,paid_search
3860,559,2026-04-10,view_product,organic
3861,359,2026-03-15,view_product,social
3862,960,2026-04-13,view_product,paid_search
3863,91,2026-04-27,view_product,social
3864,53,2026-05-25,view_product,paid_search
3865,730,2026-04-19,view_product,social
3866,860,2026-04-21,view_product,email
3867,589,2026-05-09,checkout,email
3868,204,2026-05-07,add_to_cart,paid_search
3869,556,2026-05-02,add_to_cart,social
3870,156,2026-04-27,view_product,social
3871,2,2026-03-23,checkout,email
3872,357,2026-04-13,checkout,social
3873,825,2026-05-22,checkout,organic
3874,569,2026-04-13,checkout,social
3875,802,2026-04-21,view_product,email
3876,983,2026-05-06,add_to_cart,organic
3877,58,2026-03-28,add_to_cart,organic
3878,254,2026-05-06,view_product,social
3879,180,2026-05-17,view_product,email
3880,493,2026-03-18,view_product,email
3881,669,2026-03-27,view_product,email
3882,35,2026-04-20,checkout,organic
3883,75,2026-04-29,add_to_cart,email
3884,944,2026-05-13,view_product,organic
3885,289,2026-04-18,view_product,organic
3886,371,2026-03-15,add_to_cart,paid_search
3887,587,2026-05-22,view_product,social
3888,329,2026-05-12,view_product,email
3889,590,2026-05-07,view_product,organic
3890,767,2026-03-15,view_product,social
3891,777,2026-04-20,view_product,organic
3892,999,2026-04-17,add_to_cart,social
3893,304,2026-05-11,view_product,organic
3894,579,2026-03-01,view_product,email
3895,221,2026-03-07,add_to_cart,paid_search
3896,979,2026-04-22,add_to_cart,paid_search
3897,164,2026-03-31,view_product,paid_search
3898,480,2026-03-18,add_to_cart,organic
3899,455,2026-03-12,purchase,social
3900,375,2026-04-17,checkout,email
3901,220,2026-03-30,add_to_cart,email
3902,684,2026-03-07,add_to_cart,organic
3903,254,2026-03-03,view_product,paid_search
3904,722,2026-05-02,add_to_cart,organic
3905,188,2026-03-06,add_to_cart,social
3906,191,2026-03-15,view_product,paid_search
3907,389,2026-05-10,view_product,organic
3908,215,2026-04-12,add_to_cart,social
3909,375,2026-05-20,purchase,paid_search
3910,86,2026-03-18,view_product,email
3911,474,2026-03-22,view_product,social
3912,618,2026-04-30,add_to_cart,email
3913,844,2026-04-30,view_product,social
3914,808,2026-04-22,add_to_cart,paid_search
3915,531,2026-03-26,view_product,organic
3916,47,2026-04-09,view_product,organic
3917,65,2026-05-27,add_to_cart,organic
3918,963,2026-03-08,view_product,organic
3919,475,2026-03-21,view_product,social
3920,146,2026-04-12,view_product,organic
3921,946,2026-03-21,view_product,organic
3922,798,2026-03-03,add_to_cart,social
3923,382,2026-03-31,view_product,social
3924,66,2026-03-27,view_product,paid_search
3925,517,2026-03-27,view_product,social
3926,93,2026-05-12,view_product,email
3927,865,2026-04-26,add_to_cart,paid_search
3928,426,2026-04-02,view_product,paid_search
3929,468,2026-05-29,checkout,organic
3930,94,2026-04-13,view_product,organic
3931,618,2026-04-12,view_product,email
3932,133,2026-03-31,add_to_cart,organic
3933,434,2026-05-04,checkout,social
3934,341,2026-05-23,purchase,social
3935,314,2026-05-15,view_product,organic
3936,591,2026-03-17,view_product,organic
3937,212,2026-03-15,checkout,social
3938,520,2026-04-03,view_product,paid_search
3939,159,2026-05-19,checkout,email
3940,268,2026-03-04,add_to_cart,email
3941,661,2026-05-11,checkout,paid_search
3942,862,2026-05-28,checkout,email
3943,958,2026-05-18,view_product,organic
3944,603,2026-03-28,add_to_cart,organic
3945,748,2026-05-12,view_product,organic
3946,474,2026-03-02,view_product,email
3947,801,2026-03-17,view_product,paid_search
3948,410,2026-04-27,view_product,organic
3949,474,2026-05-13,add_to_cart,paid_search
3950,356,2026-03-09,purchase,social
3951,680,2026-03-31,add_to_cart,social
3952,193,2026-05-05,view_product,social
3953,699,2026-05-27,checkout,email
3954,271,2026-05-01,checkout,email
3955,114,2026-03-19,add_to_cart,organic
3956,897,2026-05-20,add_to_cart,social
3957,523,2026-05-13,checkout,paid_search
3958,55,2026-04-24,view_product,email
3959,770,2026-03-28,purchase,paid_search
3960,65,2026-04-19,purchase,paid_search
3961,991,2026-05-04,checkout,organic
3962,684,2026-03-03,view_product,organic
3963,272,2026-05-18,checkout,paid_search
3964,502,2026-04-21,view_product,paid_search
3965,662,2026-03-10,add_to_cart,paid_search
3966,362,2026-03-21,checkout,paid_search
3967,146,2026-04-06,view_product,social
3968,943,2026-03-15,view_product,paid_search
3969,209,2026-05-26,checkout,email
3970,286,2026-05-17,checkout,organic
3971,10,2026-05-18,checkout,email
3972,739,2026-05-13,view_product,organic
3973,186,2026-03-09,add_to_cart,organic
3974,574,2026-04-13,view_product,organic
3975,597,2026-04-08,add_to_cart,email
3976,464,2026-03-05,view_product,organic
3977,134,2026-03-25,add_to_cart,paid_search
3978,835,2026-04-25,view_product,paid_search
3979,809,2026-05-29,purchase,social
3980,171,2026-05-03,add_to_cart,social
3981,213,2026-05-11,add_to_cart,social
3982,973,2026-05-25,view_product,paid_search
3983,530,2026-04-21,add_to_cart,email
3984,826,2026-05-28,view_product,social
3985,502,2026-05-15,view_product,paid_search
3986,572,2026-03-09,add_to_cart,organic
3987,600,2026-03-10,checkout,email
3988,27,2026-03-10,view_product,email
3989,68,2026-05-12,view_product,paid_search
3990,790,2026-05-01,add_to_cart,paid_search
3991,408,2026-05-29,checkout,organic
3992,552,2026-04-29,view_product,organic
3993,109,2026-03-19,purchase,organic
3994,74,2026-04-07,purchase,email
3995,578,2026-03-06,view_product,email
3996,680,2026-03-15,view_product,social
3997,262,2026-04-16,add_to_cart,social
3998,368,2026-04-14,purchase,social
3999,786,2026-03-05,add_to_cart,email
4000,849,2026-05-17,view_product,organic
4001,870,2026-04-22,view_product,social
4002,237,2026-05-05,view_product,organic
4003,727,2026-05-01,add_to_cart,organic
4004,366,2026-03-23,view_product,organic
4005,286,2026-04-13,view_product,social
4006,378,2026-04-21,view_product,social
4007,661,2026-04-15,view_product,organic
4008,830,2026-03-19,view_product,social
4009,906,2026-05-27,view_product,paid_search
4010,376,2026-05-23,checkout,social
4011,619,2026-04-16,view_product,organic
4012,653,2026-04-21,add_to_cart,organic
4013,76,2026-03-24,view_product,email
4014,9,2026-03-17,view_product,email
4015,196,2026-05-28,view_product,organic
4016,807,2026-04-15,view_product,paid_search
4017,792,2026-05-03,view_product,email
4018,893,2026-03-28,checkout,organic
4019,630,2026-04-19,view_product,email
4020,290,2026-05-03,view_product,email
4021,999,2026-03-28,checkout,organic
4022,61,2026-05-25,view_product,social
4023,937,2026-04-25,add_to_cart,paid_search
4024,389,2026-04-28,view_product,social
4025,847,2026-03-05,view_product,organic
4026,818,2026-04-23,add_to_cart,organic
4027,900,2026-04-13,purchase,paid_search
4028,563,2026-04-11,view_product,organic
4029,564,2026-05-11,view_product,email
4030,634,2026-04-26,view_product,paid_search
4031,679,2026-04-16,view_product,social
4032,8,2026-05-15,checkout,paid_search
4033,369,2026-03-25,view_product,social
4034,45,2026-04-13,checkout,organic
4035,344,2026-03-15,view_product,social
4036,757,2026-04-20,checkout,social
4037,796,2026-04-22,view_product,social
4038,375,2026-04-03,checkout,paid_search
4039,619,2026-05-16,view_product,email
4040,27,2026-03-08,add_to_cart,social
4041,193,2026-05-16,add_to_cart,paid_search
4042,930,2026-05-09,view_product,paid_search
4043,849,2026-03-21,checkout,email
4044,357,2026-03-07,add_to_cart,paid_search
4045,62,2026-05-29,checkout,organic
4046,62,2026-05-18,view_product,organic
4047,422,2026-04-25,add_to_cart,organic
4048,794,2026-04-18,checkout,email
4049,633,2026-04-11,view_product,paid_search
4050,792,2026-03-23,view_product,organic
4051,551,2026-04-21,purchase,social
4052,380,2026-05-18,view_product,paid_search
4053,277,2026-04-22,view_product,organic
4054,606,2026-03-16,view_product,paid_search
4055,431,2026-04-06,checkout,organic
4056,115,2026-03-18,purchase,social
4057,688,2026-03-20,purchase,paid_search
4058,121,2026-04-15,add_to_cart,organic
4059,525,2026-03-02,view_product,organic
4060,997,2026-05-26,view_product,social
4061,899,2026-05-02,view_product,social
4062,416,2026-03-03,view_product,organic
4063,163,2026-04-15,view_product,organic
4064,787,2026-04-18,checkout,email
4065,910,2026-03-01,checkout,email
4066,688,2026-03-22,add_to_cart,paid_search
4067,982,2026-03-14,purchase,paid_search
4068,337,2026-05-24,purchase,email
4069,379,2026-04-14,add_to_cart,organic
4070,324,2026-03-06,view_product,social
4071,173,2026-05-04,view_product,paid_search
4072,1000,2026-03-21,view_product,organic
4073,787,2026-03-04,view_product,social
4074,64,2026-03-03,view_product,social
4075,101,2026-03-30,purchase,organic
4076,322,2026-03-31,view_product,organic
4077,975,2026-04-03,view_product,paid_search
4078,66,2026-05-22,add_to_cart,email
4079,843,2026-03-20,add_to_cart,organic
4080,557,2026-05-26,view_product,email
4081,599,2026-04-23,view_product,paid_search
4082,458,2026-03-25,purchase,email
4083,579,2026-03-15,view_product,email
4084,453,2026-04-07,checkout,social
4085,259,2026-03-23,view_product,paid_search
4086,934,2026-04-21,view_product,organic
4087,717,2026-05-05,view_product,email
4088,426,2026-04-26,add_to_cart,paid_search
4089,979,2026-04-26,checkout,social
4090,936,2026-05-18,view_product,social
4091,178,2026-04-21,view_product,email
4092,931,2026-04-04,view_product,email
4093,280,2026-05-13,add_to_cart,organic
4094,344,2026-03-14,view_product,paid_search
4095,17,2026-03-14,view_product,organic
4096,296,2026-04-02,view_product,organic
4097,202,2026-04-21,view_product,social
4098,962,2026-03-01,checkout,paid_search
4099,684,2026-04-03,add_to_cart,organic
4100,919,2026-03-19,view_product,social
4101,774,2026-03-24,view_product,email
4102,194,2026-03-04,view_product,organic
4103,149,2026-04-05,view_product,email
4104,375,2026-05-16,add_to_cart,paid_search
4105,888,2026-04-27,view_product,organic
4106,35,2026-04-01,view_product,email
4107,369,2026-03-09,view_product,email
4108,29,2026-05-19,add_to_cart,paid_search
4109,775,2026-05-06,add_to_cart,social
4110,221,2026-03-20,checkout,social
4111,53,2026-05-13,add_to_cart,organic
4112,933,2026-05-01,add_to_cart,email
4113,791,2026-04-27,add_to_cart,social
4114,353,2026-03-22,view_product,organic
4115,392,2026-05-06,view_product,email
4116,76,2026-05-14,checkout,organic
4117,494,2026-05-28,purchase,paid_search
4118,688,2026-04-17,add_to_cart,organic
4119,522,2026-03-08,add_to_cart,paid_search
4120,975,2026-05-12,view_product,email
4121,117,2026-03-15,view_product,email
4122,280,2026-04-01,purchase,email
4123,730,2026-04-22,checkout,organic
4124,175,2026-05-06,view_product,email
4125,746,2026-03-04,view_product,email
4126,949,2026-03-30,view_product,paid_search
4127,764,2026-03-13,view_product,email
4128,295,2026-03-21,view_product,email
4129,451,2026-04-10,add_to_cart,email
4130,834,2026-03-19,view_product,social
4131,518,2026-04-17,add_to_cart,email
4132,21,2026-05-25,add_to_cart,organic
4133,73,2026-05-02,checkout,paid_search
4134,842,2026-03-20,checkout,email
4135,36,2026-05-03,add_to_cart,organic
4136,507,2026-04-06,add_to_cart,paid_search
4137,899,2026-03-31,view_product,paid_search
4138,233,2026-05-13,purchase,organic
4139,728,2026-03-18,view_product,organic
4140,982,2026-03-20,checkout,social
4141,497,2026-05-21,view_product,social
4142,206,2026-03-11,view_product,email
4143,426,2026-05-25,view_product,social
4144,941,2026-04-13,add_to_cart,organic
4145,44,2026-05-21,view_product,social
4146,91,2026-05-03,add_to_cart,paid_search
4147,929,2026-04-03,checkout,organic
4148,828,2026-05-26,view_product,email
4149,470,2026-05-04,add_to_cart,paid_search
4150,605,2026-04-24,view_product,paid_search
4151,467,2026-05-13,view_product,paid_search
4152,851,2026-03-01,add_to_cart,organic
4153,454,2026-04-07,view_product,organic
4154,595,2026-03-09,purchase,email
4155,333,2026-05-10,add_to_cart,social
4156,507,2026-03-17,checkout,social
4157,794,2026-04-21,add_to_cart,social
4158,470,2026-03-18,checkout,social
4159,21,2026-05-02,view_product,paid_search
4160,228,2026-04-02,view_product,organic
4161,376,2026-03-04,view_product,social
4162,130,2026-05-26,checkout,paid_search
4163,687,2026-05-14,view_product,organic
4164,620,2026-04-21,purchase,organic
4165,414,2026-03-09,view_product,organic
4166,795,2026-05-03,view_product,paid_search
4167,71,2026-03-30,view_product,social
4168,404,2026-03-08,add_to_cart,organic
4169,562,2026-03-05,checkout,paid_search
4170,607,2026-05-15,view_product,organic
4171,791,2026-05-02,add_to_cart,email
4172,397,2026-03-01,view_product,email
4173,337,2026-03-15,add_to_cart,paid_search
4174,644,2026-05-28,view_product,social
4175,505,2026-05-21,view_product,social
4176,910,2026-04-07,add_to_cart,organic
4177,276,2026-04-11,add_to_cart,social
4178,892,2026-04-15,view_product,social
4179,13,2026-04-22,view_product,email
4180,3,2026-03-26,add_to_cart,paid_search
4181,986,2026-04-30,checkout,email
4182,986,2026-05-06,checkout,paid_search
4183,978,2026-04-23,checkout,organic
4184,224,2026-03-22,purchase,email
4185,974,2026-03-26,view_product,paid_search
4186,175,2026-05-22,view_product,social
4187,899,2026-04-29,view_product,paid_search
4188,385,2026-04-08,view_product,social
4189,602,2026-04-05,add_to_cart,organic
4190,920,2026-03-21,checkout,social
4191,241,2026-04-10,view_product,paid_search
4192,547,2026-04-17,view_product,email
4193,14,2026-03-26,add_to_cart,paid_search
4194,195,2026-05-02,add_to_cart,email
4195,397,2026-05-16,view_product,paid_search
4196,431,2026-04-05,add_to_cart,paid_search
4197,306,2026-03-24,view_product,organic
4198,334,2026-05-29,checkout,social
4199,725,2026-03-21,purchase,paid_search
4200,410,2026-03-18,view_product,email
4201,3,2026-03-15,view_product,social
4202,691,2026-05-18,add_to_cart,organic
4203,552,2026-03-06,view_product,social
4204,452,2026-04-12,view_product,paid_search
4205,676,2026-03-31,checkout,email
4206,819,2026-03-28,view_product,email
4207,747,2026-03-08,view_product,social
4208,769,2026-03-29,add_to_cart,email
4209,872,2026-03-21,view_product,paid_search
4210,495,2026-05-20,view_product,email
4211,417,2026-05-27,view_product,email
4212,391,2026-04-27,view_product,email
4213,373,2026-04-29,add_to_cart,paid_search
4214,628,2026-04-19,purchase,organic
4215,52,2026-03-31,checkout,email
4216,376,2026-04-16,view_product,organic
4217,395,2026-04-03,view_product,social
4218,923,2026-03-02,add_to_cart,social
4219,142,2026-05-06,add_to_cart,paid_search
4220,86,2026-05-11,checkout,paid_search
4221,464,2026-04-21,add_to_cart,paid_search
4222,46,2026-03-07,view_product,paid_search
4223,844,2026-05-15,view_product,organic
4224,238,2026-03-19,checkout,paid_search
4225,10,2026-05-29,purchase,organic
4226,664,2026-03-15,view_product,email
4227,573,2026-05-17,view_product,email
4228,530,2026-04-17,view_product,social
4229,598,2026-03-14,view_product,social
4230,649,2026-03-03,view_product,organic
4231,913,2026-04-19,purchase,paid_search
4232,742,2026-04-23,add_to_cart,social
4233,640,2026-03-06,checkout,organic
4234,616,2026-04-18,purchase,social
4235,698,2026-03-23,view_product,paid_search
4236,909,2026-05-17,add_to_cart,organic
4237,178,2026-05-17,checkout,social
4238,869,2026-03-20,add_to_cart,paid_search
4239,6,2026-05-16,add_to_cart,organic
4240,853,2026-04-29,view_product,organic
4241,307,2026-04-14,add_to_cart,organic
4242,548,2026-04-30,view_product,email
4243,327,2026-04-25,view_product,organic
4244,356,2026-03-02,view_product,social
4245,793,2026-04-14,view_product,organic
4246,395,2026-04-09,view_product,organic
4247,300,2026-03-24,view_product,organic
4248,526,2026-03-29,view_product,organic
4249,749,2026-05-06,view_product,organic
4250,285,2026-05-07,view_product,email
4251,330,2026-05-05,add_to_cart,paid_search
4252,50,2026-05-23,add_to_cart,email
4253,773,2026-04-23,add_to_cart,social
4254,968,2026-04-22,purchase,paid_search
4255,622,2026-05-18,view_product,social
4256,709,2026-04-18,view_product,organic
4257,378,2026-04-01,view_product,social
4258,764,2026-04-30,checkout,email
4259,600,2026-04-11,add_to_cart,email
4260,1000,2026-03-01,view_product,organic
4261,825,2026-05-02,view_product,organic
4262,538,2026-04-04,add_to_cart,paid_search
4263,774,2026-04-20,view_product,email
4264,144,2026-05-10,view_product,email
4265,60,2026-04-14,purchase,paid_search
4266,868,2026-05-16,add_to_cart,email
4267,780,2026-05-04,purchase,paid_search
4268,75,2026-03-14,view_product,email
4269,3,2026-03-03,add_to_cart,social
4270,575,2026-03-24,checkout,social
4271,748,2026-05-04,add_to_cart,paid_search
4272,448,2026-04-17,add_to_cart,paid_search
4273,958,2026-03-10,add_to_cart,organic
4274,741,2026-03-13,checkout,email
4275,902,2026-05-12,view_product,social
4276,275,2026-03-14,view_product,organic
4277,530,2026-03-10,view_product,email
4278,592,2026-04-09,checkout,social
4279,215,2026-03-23,purchase,email
4280,683,2026-04-24,view_product,paid_search
4281,485,2026-05-02,view_product,social
4282,329,2026-05-10,purchase,social
4283,255,2026-04-11,view_product,organic
4284,387,2026-05-05,view_product,email
4285,126,2026-05-18,view_product,paid_search
4286,767,2026-05-12,view_product,paid_search
4287,584,2026-04-16,add_to_cart,email
4288,550,2026-05-20,view_product,email
4289,324,2026-04-21,view_product,paid_search
4290,204,2026-03-18,checkout,email
4291,172,2026-05-18,view_product,organic
4292,735,2026-03-18,view_product,email
4293,217,2026-03-24,checkout,organic
4294,245,2026-03-23,add_to_cart,organic
4295,336,2026-03-12,view_product,email
4296,703,2026-03-23,view_product,social
4297,298,2026-03-21,view_product,social
4298,832,2026-05-03,add_to_cart,organic
4299,182,2026-05-29,view_product,email
4300,334,2026-05-11,view_product,organic
4301,511,2026-04-03,view_product,email
4302,383,2026-03-02,checkout,email
4303,717,2026-05-08,view_product,paid_search
4304,873,2026-03-31,view_product,social
4305,199,2026-05-07,view_product,social
4306,332,2026-05-09,view_product,paid_search
4307,165,2026-05-26,add_to_cart,paid_search
4308,242,2026-03-19,add_to_cart,paid_search
4309,900,2026-05-11,add_to_cart,organic
4310,642,2026-03-13,add_to_cart,organic
4311,227,2026-05-04,view_product,organic
4312,634,2026-03-06,add_to_cart,organic
4313,556,2026-05-10,view_product,organic
4314,451,2026-03-27,view_product,social
4315,196,2026-05-18,add_to_cart,social
4316,870,2026-04-21,checkout,email
4317,204,2026-05-26,add_to_cart,social
4318,979,2026-04-17,checkout,paid_search
4319,458,2026-05-27,purchase,social
4320,830,2026-05-18,view_product,paid_search
4321,257,2026-05-07,purchase,social
4322,529,2026-04-13,add_to_cart,organic
4323,272,2026-03-17,checkout,social
4324,9,2026-04-07,add_to_cart,email
4325,761,2026-03-10,add_to_cart,organic
4326,949,2026-04-23,add_to_cart,organic
4327,201,2026-03-06,view_product,email
4328,59,2026-03-06,purchase,social
4329,887,2026-04-21,view_product,social
4330,393,2026-03-15,view_product,email
4331,652,2026-05-07,view_product,organic
4332,119,2026-04-26,view_product,email
4333,553,2026-04-25,view_product,paid_search
4334,399,2026-03-07,view_product,paid_search
4335,834,2026-04-20,view_product,social
4336,331,2026-04-27,view_product,organic
4337,267,2026-05-03,view_product,paid_search
4338,520,2026-03-26,view_product,email
4339,695,2026-04-27,purchase,social
4340,480,2026-03-31,view_product,social
4341,134,2026-05-05,view_product,organic
4342,693,2026-03-13,view_product,paid_search
4343,916,2026-03-18,view_product,social
4344,935,2026-05-14,add_to_cart,email
4345,355,2026-03-13,view_product,paid_search
4346,584,2026-03-24,view_product,social
4347,498,2026-04-26,view_product,social
4348,625,2026-03-29,add_to_cart,paid_search
4349,107,2026-04-25,add_to_cart,paid_search
4350,290,2026-04-23,view_product,organic
4351,825,2026-03-05,view_product,email
4352,629,2026-04-04,view_product,organic
4353,632,2026-03-19,add_to_cart,organic
4354,147,2026-04-24,view_product,email
4355,327,2026-05-16,view_product,email
4356,415,2026-05-08,view_product,organic
4357,210,2026-04-13,view_product,paid_search
4358,296,2026-05-17,view_product,email
4359,398,2026-04-07,view_product,organic
4360,103,2026-05-01,view_product,paid_search
4361,636,2026-03-22,view_product,social
4362,757,2026-05-12,add_to_cart,paid_search
4363,508,2026-04-09,view_product,organic
4364,891,2026-03-26,add_to_cart,email
4365,868,2026-03-05,add_to_cart,paid_search
4366,209,2026-04-23,add_to_cart,paid_search
4367,933,2026-05-25,purchase,paid_search
4368,428,2026-04-18,view_product,email
4369,393,2026-03-03,view_product,email
4370,826,2026-04-07,add_to_cart,paid_search
4371,916,2026-03-14,add_to_cart,paid_search
4372,109,2026-04-16,view_product,organic
4373,889,2026-03-14,view_product,email
4374,348,2026-05-14,add_to_cart,paid_search
4375,50,2026-05-12,purchase,email
4376,916,2026-04-07,view_product,email
4377,105,2026-05-03,purchase,email
4378,420,2026-04-13,view_product,organic
4379,373,2026-05-09,view_product,social
4380,27,2026-05-04,view_product,email
4381,968,2026-03-25,view_product,email
4382,800,2026-03-16,add_to_cart,paid_search
4383,769,2026-03-15,view_product,email
4384,273,2026-05-20,view_product,social
4385,649,2026-03-03,view_product,email
4386,340,2026-05-06,view_product,organic
4387,301,2026-04-06,view_product,paid_search
4388,480,2026-05-20,purchase,social
4389,834,2026-04-24,view_product,organic
4390,544,2026-04-07,checkout,social
4391,557,2026-05-02,view_product,paid_search
4392,265,2026-03-01,view_product,email
4393,542,2026-05-10,view_product,paid_search
4394,596,2026-05-29,view_product,paid_search
4395,166,2026-03-19,purchase,email
4396,316,2026-04-21,add_to_cart,organic
4397,1,2026-03-30,purchase,social
4398,761,2026-04-24,checkout,organic
4399,261,2026-03-14,add_to_cart,email
4400,63,2026-03-13,add_to_cart,social
4401,483,2026-05-23,add_to_cart,email
4402,676,2026-05-29,add_to_cart,organic
4403,321,2026-03-27,view_product,paid_search
4404,846,2026-05-28,view_product,social
4405,201,2026-03-09,add_to_cart,email
4406,222,2026-04-10,view_product,social
4407,152,2026-04-17,view_product,social
4408,644,2026-03-12,checkout,organic
4409,626,2026-03-10,view_product,paid_search
4410,462,2026-03-06,add_to_cart,social
4411,217,2026-04-03,view_product,organic
4412,196,2026-04-21,add_to_cart,social
4413,793,2026-04-10,view_product,paid_search
4414,202,2026-05-22,purchase,social
4415,995,2026-03-06,purchase,paid_search
4416,647,2026-03-02,checkout,organic
4417,234,2026-03-15,view_product,organic
4418,141,2026-03-17,view_product,paid_search
4419,708,2026-03-16,purchase,paid_search
4420,498,2026-03-28,checkout,organic
4421,555,2026-05-24,checkout,paid_search
4422,57,2026-05-11,add_to_cart,paid_search
4423,932,2026-03-10,view_product,email
4424,504,2026-03-10,view_product,social
4425,142,2026-03-10,checkout,organic
4426,722,2026-05-12,add_to_cart,organic
4427,584,2026-03-28,view_product,email
4428,736,2026-03-24,view_product,paid_search
4429,539,2026-03-19,add_to_cart,paid_search
4430,640,2026-05-07,add_to_cart,paid_search
4431,106,2026-04-25,view_product,organic
4432,165,2026-05-06,view_product,email
4433,215,2026-04-11,view_product,social
4434,71,2026-03-12,view_product,email
4435,716,2026-03-18,purchase,organic
4436,665,2026-03-23,add_to_cart,social
4437,579,2026-05-23,add_to_cart,paid_search
4438,90,2026-03-06,add_to_cart,email
4439,772,2026-04-22,view_product,email
4440,874,2026-04-11,add_to_cart,organic
4441,228,2026-05-05,purchase,email
4442,79,2026-03-30,add_to_cart,social
4443,608,2026-03-09,view_product,email
4444,349,2026-04-11,add_to_cart,organic
4445,842,2026-04-03,checkout,email
4446,981,2026-04-09,view_product,social
4447,894,2026-05-27,view_product,social
4448,246,2026-03-17,checkout,organic
4449,272,2026-03-29,purchase,paid_search
4450,403,2026-04-19,view_product,organic
4451,669,2026-05-15,view_product,paid_search
4452,116,2026-04-18,view_product,social
4453,435,2026-05-12,view_product,email
4454,530,2026-04-30,purchase,email
4455,442,2026-05-22,view_product,social
4456,172,2026-04-15,view_product,organic
4457,16,2026-04-15,checkout,email
4458,961,2026-03-17,view_product,organic
4459,752,2026-05-05,add_to_cart,email
4460,898,2026-03-05,view_product,paid_search
4461,56,2026-04-23,checkout,email
4462,591,2026-03-16,purchase,paid_search
4463,103,2026-05-20,view_product,email
4464,284,2026-03-07,checkout,email
4465,705,2026-03-08,purchase,email
4466,517,2026-05-11,purchase,email
4467,618,2026-05-26,view_product,email
4468,278,2026-05-21,view_product,organic
4469,885,2026-04-07,view_product,paid_search
4470,612,2026-04-23,view_product,paid_search
4471,750,2026-05-15,view_product,email
4472,269,2026-03-15,view_product,organic
4473,833,2026-04-19,add_to_cart,organic
4474,400,2026-04-25,view_product,social
4475,503,2026-03-09,checkout,social
4476,86,2026-03-08,checkout,organic
4477,320,2026-03-19,view_product,social
4478,32,2026-04-20,view_product,paid_search
4479,336,2026-05-11,add_to_cart,organic
4480,51,2026-04-26,view_product,social
4481,79,2026-05-07,view_product,organic
4482,698,2026-03-31,checkout,social
4483,174,2026-03-03,view_product,organic
4484,948,2026-05-22,checkout,email
4485,618,2026-04-12,checkout,paid_search
4486,501,2026-03-29,view_product,social
4487,575,2026-03-10,checkout,email
4488,76,2026-03-12,view_product,organic
4489,316,2026-04-15,checkout,email
4490,833,2026-03-30,checkout,paid_search
4491,373,2026-05-21,view_product,social
4492,81,2026-05-27,add_to_cart,social
4493,873,2026-04-01,add_to_cart,organic
4494,640,2026-05-12,view_product,paid_search
4495,695,2026-04-16,purchase,email
4496,755,2026-05-27,view_product,organic
4497,697,2026-05-02,view_product,social
4498,732,2026-03-26,view_product,email
4499,71,2026-03-03,add_to_cart,organic
4500,969,2026-03-23,checkout,email
4501,854,2026-05-14,add_to_cart,email
