user_id,experiment_group,assignment_timestamp,exposure_timestamp,exposure_date,device_at_exposure,traffic_source_at_exposure,user_type,payment_attempt_timestamp,purchase_timestamp,reached_checkout_view,reached_payment_attempt,reached_purchase,had_payment_failure,had_checkout_error,payment_succeeded,completion_minutes,order_id,order_amount,order_status,mature_order_followup,retained_revenue,refunded_or_cancelled
U014570,control,2026-07-12 05:17:15,2026-07-12 07:26:51.064804254,2026-07-12,desktop,social,returning,2026-07-12 07:33:51.064804254,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014571,control,2026-07-11 21:11:37,2026-07-12 03:14:40.259114224,2026-07-12,mobile,organic,new,2026-07-12 03:22:40.259114224,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014572,control,2026-07-11 20:29:52,2026-07-11 22:19:32.711903074,2026-07-11,mobile,social,new,2026-07-11 22:31:32.711903074,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014574,control,2026-07-10 19:51:41,2026-07-10 23:56:49.433793176,2026-07-10,mobile,paid_search,returning,2026-07-11 00:06:49.433793176,2026-07-11 00:21:01.697103692,1,1,1,0,0,1.0,24.204383566975594,O0003701,61.28,completed,1,61.28,0
U014575,control,2026-07-06 18:30:20,2026-07-06 19:07:10.059988868,2026-07-06,mobile,organic,returning,2026-07-06 19:15:10.059988868,2026-07-06 19:19:40.437122612,1,1,1,0,0,1.0,12.50628300011158,O0003702,115.3,completed,1,115.3,0
U014577,control,2026-07-05 23:03:40,2026-07-06 05:20:12.884769088,2026-07-06,mobile,email,returning,2026-07-06 05:41:12.884769088,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014579,control,2026-07-11 05:55:10,2026-07-11 07:21:30.321915496,2026-07-11,mobile,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014580,treatment,2026-07-07 22:14:20,2026-07-08 00:56:16.040692532,2026-07-08,mobile,direct,returning,2026-07-08 01:05:16.040692532,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014581,treatment,2026-07-01 19:58:51,2026-07-01 21:34:19.954506402,2026-07-01,mobile,paid_search,returning,2026-07-01 21:38:19.954506402,2026-07-01 21:45:09.610736394,1,1,1,0,0,1.0,10.827600359916687,O0003703,89.74,completed,1,89.74,0
U014583,treatment,2026-07-11 22:12:08,2026-07-12 00:53:30.148727270,2026-07-12,mobile,organic,returning,2026-07-12 00:59:30.148727270,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014584,control,2026-07-13 00:27:00,2026-07-13 01:35:22.342989024,2026-07-13,mobile,direct,returning,2026-07-13 01:46:22.342989024,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014586,treatment,2026-07-13 16:56:46,2026-07-13 20:18:22.747919740,2026-07-13,desktop,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014587,treatment,2026-07-01 09:40:19,2026-07-01 13:39:56.780373634,2026-07-01,desktop,direct,returning,2026-07-01 13:43:56.780373634,2026-07-01 13:52:00.553838494,1,1,1,0,0,1.0,12.062900438904762,O0003704,113.23,completed,1,113.23,0
U014588,treatment,2026-07-12 15:07:57,2026-07-12 17:46:15.644731752,2026-07-12,mobile,email,new,2026-07-12 18:09:15.644731752,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014590,control,2026-07-03 09:16:42,2026-07-03 14:54:45.594771660,2026-07-03,mobile,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014591,treatment,2026-07-03 18:36:47,2026-07-03 19:33:25.702030154,2026-07-03,desktop,email,returning,2026-07-03 19:54:25.702030154,2026-07-03 20:29:34.619033678,1,1,1,0,0,1.0,56.14861652255058,O0003705,41.56,completed,1,41.56,0
U014592,treatment,2026-07-02 14:45:17,2026-07-02 16:32:38.835871274,2026-07-02,tablet,organic,returning,2026-07-02 16:50:38.835871274,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014593,treatment,2026-07-13 16:24:36,2026-07-13 18:40:23.081326842,2026-07-13,tablet,email,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014594,treatment,2026-07-07 11:24:57,2026-07-07 13:03:22.687809888,2026-07-07,mobile,organic,returning,2026-07-07 13:05:22.687809888,2026-07-07 13:22:34.397281074,1,1,1,0,0,1.0,19.195149689912796,O0003706,66.92,completed,1,66.92,0
U014595,control,2026-07-11 03:39:00,2026-07-11 04:17:42.508230558,2026-07-11,mobile,paid_search,new,2026-07-11 04:34:42.508230558,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014597,control,2026-07-14 03:41:40,2026-07-14 05:39:45.529464940,2026-07-14,mobile,email,returning,2026-07-14 05:49:45.529464940,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014598,treatment,2026-07-01 09:32:25,2026-07-01 11:13:39.268281832,2026-07-01,desktop,email,returning,2026-07-01 11:16:39.268281832,2026-07-01 11:58:20.405299444,1,1,1,0,0,1.0,44.68561694025993,O0003707,188.87,completed,1,188.87,0
U014599,treatment,2026-07-12 19:07:46,2026-07-12 21:55:23.688298726,2026-07-12,desktop,email,new,2026-07-12 22:14:23.688298726,2026-07-12 22:21:26.583116944,1,1,1,0,0,1.0,26.048250049352646,O0003708,55.48,refunded,1,0.0,1
U014601,control,2026-07-14 10:00:28,2026-07-14 11:39:09.373629970,2026-07-14,desktop,social,returning,2026-07-14 11:53:09.373629970,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014602,treatment,2026-07-12 11:54:46,2026-07-12 20:04:34.205185888,2026-07-12,mobile,organic,returning,2026-07-12 20:18:34.205185888,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014604,treatment,2026-07-07 14:06:30,2026-07-07 21:02:10.320735918,2026-07-07,tablet,paid_search,new,2026-07-07 21:21:10.320735918,,1,1,0,1,0,0.0,,,,,0,0.0,0
U014605,control,2026-07-07 13:58:17,2026-07-07 15:52:24.471700862,2026-07-07,tablet,email,returning,2026-07-07 16:05:24.471700862,,1,1,0,1,0,0.0,,,,,0,0.0,0
U014606,control,2026-07-12 21:21:59,2026-07-13 00:03:35.049186308,2026-07-13,desktop,organic,returning,2026-07-13 00:11:35.049186308,2026-07-13 00:18:50.918925290,1,1,1,0,0,1.0,15.26449978351593,O0003709,100.78,completed,1,100.78,0
U014609,treatment,2026-07-10 00:45:20,2026-07-10 05:45:57.568731596,2026-07-10,desktop,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014610,control,2026-07-13 03:19:37,2026-07-13 05:47:56.588008474,2026-07-13,desktop,social,new,2026-07-13 06:06:56.588008474,2026-07-13 06:31:23.079633772,1,1,1,0,0,1.0,43.44153329730034,O0003712,43.69,completed,1,43.69,0
U014611,control,2026-07-08 05:19:47,2026-07-08 10:21:14.367710162,2026-07-08,mobile,paid_search,returning,2026-07-08 10:23:14.367710162,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014614,control,2026-07-05 14:05:56,2026-07-05 19:45:09.500723870,2026-07-05,desktop,social,returning,2026-07-05 19:57:09.500723870,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014615,control,2026-07-10 13:28:00,2026-07-10 15:28:53.885290374,2026-07-10,mobile,paid_search,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014616,control,2026-07-01 13:29:00,2026-07-01 13:46:49.334152884,2026-07-01,desktop,direct,returning,2026-07-01 13:49:49.334152884,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014617,control,2026-07-06 17:19:02,2026-07-06 20:32:12.141520292,2026-07-06,desktop,direct,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014618,control,2026-07-11 06:26:48,2026-07-11 12:14:40.432389294,2026-07-11,desktop,organic,new,2026-07-11 12:18:40.432389294,2026-07-11 12:31:03.040080360,1,1,1,0,0,1.0,16.376799792051315,O0003713,54.26,completed,1,54.26,0
U014619,control,2026-07-02 18:21:04,2026-07-02 19:19:07.508240206,2026-07-02,mobile,social,returning,2026-07-02 19:29:07.508240206,2026-07-02 19:50:22.335658828,1,1,1,0,1,1.0,31.247133538126945,O0003714,147.89,completed,1,147.89,0
U014620,treatment,2026-07-03 03:38:52,2026-07-03 04:52:18.023636050,2026-07-03,tablet,social,returning,2026-07-03 05:08:18.023636050,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014621,treatment,2026-07-09 21:22:11,2026-07-09 23:46:15.172689290,2026-07-09,mobile,paid_search,returning,2026-07-10 00:05:15.172689290,2026-07-10 00:12:14.157874478,1,1,1,0,0,1.0,25.983083099126816,O0003715,108.4,completed,1,108.4,0
U014622,control,2026-07-06 08:06:49,2026-07-06 12:26:19.733534728,2026-07-06,tablet,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014623,control,2026-07-09 14:28:18,2026-07-09 17:04:03.370663968,2026-07-09,desktop,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014624,treatment,2026-07-14 00:35:26,2026-07-14 06:39:24.886419254,2026-07-14,desktop,direct,new,2026-07-14 06:52:24.886419254,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014625,control,2026-07-08 18:46:24,2026-07-08 21:25:52.431940086,2026-07-08,mobile,organic,new,2026-07-08 21:27:52.431940086,2026-07-08 21:39:03.363687930,1,1,1,0,0,1.0,13.18219967186451,O0003716,82.7,completed,1,82.7,0
U014626,control,2026-07-11 11:21:57,2026-07-11 15:40:10.078268178,2026-07-11,mobile,paid_search,returning,2026-07-11 15:59:10.078268178,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014627,control,2026-07-04 11:52:34,2026-07-04 14:34:03.885802906,2026-07-04,desktop,organic,new,2026-07-04 14:48:03.885802906,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014628,control,2026-07-10 22:04:24,2026-07-11 03:32:10.115933496,2026-07-11,desktop,email,new,2026-07-11 03:54:10.115933496,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014629,control,2026-07-14 07:03:23,2026-07-14 07:29:44.716327130,2026-07-14,mobile,organic,new,2026-07-14 07:39:44.716327130,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014630,control,2026-07-09 00:42:41,2026-07-09 03:35:49.398684427,2026-07-09,tablet,paid_search,new,2026-07-09 03:53:49.398684427,2026-07-09 04:07:22.009784287,1,1,1,0,0,1.0,31.543516293168068,O0003717,297.55,completed,1,297.55,0
U014631,treatment,2026-07-04 12:33:55,2026-07-04 20:15:00.555777784,2026-07-04,desktop,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014632,treatment,2026-07-13 18:27:26,2026-07-13 21:36:25.956668360,2026-07-13,mobile,organic,new,2026-07-13 21:50:25.956668360,2026-07-13 22:14:10.503036308,1,1,1,0,0,1.0,37.74243324995041,O0003718,62.32,completed,1,62.32,0
U014633,control,2026-07-04 08:33:45,2026-07-04 09:06:14.114666550,2026-07-04,mobile,organic,new,2026-07-04 09:15:14.114666550,,1,1,0,1,0,0.0,,,,,0,0.0,0
U014635,treatment,2026-07-10 05:03:27,2026-07-10 05:53:12.955330068,2026-07-10,desktop,paid_search,returning,2026-07-10 06:07:12.955330068,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014636,control,2026-07-09 12:53:02,2026-07-09 14:31:21.320261084,2026-07-09,mobile,organic,new,2026-07-09 14:47:21.320261084,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014637,treatment,2026-07-07 06:13:23,2026-07-07 09:56:35.484445112,2026-07-07,mobile,direct,returning,2026-07-07 10:20:35.484445112,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014638,control,2026-07-03 19:51:19,2026-07-03 22:33:57.451755790,2026-07-03,desktop,paid_search,returning,2026-07-03 22:50:57.451755790,2026-07-03 23:02:55.631366950,1,1,1,0,0,1.0,28.9696504175663,O0003719,82.21,completed,1,82.21,0
U014639,control,2026-07-05 06:43:22,2026-07-05 09:15:47.784994678,2026-07-05,mobile,paid_search,new,2026-07-05 09:29:47.784994678,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014640,control,2026-07-09 22:16:07,2026-07-10 01:04:02.988855064,2026-07-10,mobile,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014641,control,2026-07-13 21:52:06,2026-07-14 03:35:26.661443136,2026-07-14,mobile,paid_search,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014642,treatment,2026-07-07 00:32:29,2026-07-07 01:55:43.360281590,2026-07-07,mobile,organic,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014643,control,2026-07-04 01:34:55,2026-07-04 07:16:52.189996456,2026-07-04,desktop,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014644,treatment,2026-07-14 04:04:43,2026-07-14 11:03:05.357547250,2026-07-14,desktop,social,returning,2026-07-14 11:19:05.357547250,2026-07-14 11:31:45.146142052,1,1,1,0,0,1.0,28.663132935762405,O0003720,33.85,refunded,1,0.0,1
U014645,control,2026-07-14 02:19:37,2026-07-14 07:34:45.730502494,2026-07-14,mobile,organic,new,2026-07-14 07:51:45.730502494,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014646,treatment,2026-07-07 09:17:52,2026-07-07 10:56:22.512696820,2026-07-07,desktop,paid_search,returning,2026-07-07 11:19:22.512696820,2026-07-07 11:26:10.029830806,1,1,1,0,0,1.0,29.7919499874115,O0003721,82.84,completed,1,82.84,0
U014647,control,2026-07-08 03:54:50,2026-07-08 06:01:29.151492782,2026-07-08,desktop,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014648,control,2026-07-13 14:35:45,2026-07-13 17:50:16.949401824,2026-07-13,desktop,direct,new,2026-07-13 18:10:16.949401824,,1,1,0,1,0,0.0,,,,,0,0.0,0
U014650,control,2026-07-04 15:18:30,2026-07-04 17:01:33.099722088,2026-07-04,tablet,organic,returning,2026-07-04 17:15:33.099722088,2026-07-04 17:37:01.252668492,1,1,1,0,0,1.0,35.46921618282795,O0003722,90.72,completed,1,90.72,0
U014651,control,2026-07-01 13:02:35,2026-07-01 14:50:54.909739472,2026-07-01,mobile,organic,returning,2026-07-01 14:52:54.909739472,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014652,control,2026-07-07 23:54:47,2026-07-08 00:40:24.389428838,2026-07-08,desktop,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014653,control,2026-07-03 13:09:57,2026-07-03 19:19:51.445723548,2026-07-03,desktop,organic,returning,2026-07-03 19:26:51.445723548,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014655,control,2026-07-04 05:07:01,2026-07-04 09:03:04.624155760,2026-07-04,desktop,paid_search,new,2026-07-04 09:08:04.624155760,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014656,treatment,2026-07-06 17:28:37,2026-07-06 19:15:36.081099652,2026-07-06,mobile,organic,returning,2026-07-06 19:20:36.081099652,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014658,control,2026-07-06 08:33:17,2026-07-06 12:12:38.748436454,2026-07-06,desktop,paid_search,returning,2026-07-06 12:16:38.748436454,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014659,control,2026-07-06 11:41:41,2026-07-06 13:47:38.741876090,2026-07-06,desktop,paid_search,returning,2026-07-06 14:11:38.741876090,2026-07-06 14:30:40.233191510,1,1,1,0,0,1.0,43.024850115180016,O0003723,48.3,completed,1,48.3,0
U014660,control,2026-07-14 06:17:02,2026-07-14 08:06:19.029909224,2026-07-14,mobile,direct,returning,2026-07-14 08:10:19.029909224,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014661,treatment,2026-07-05 06:20:04,2026-07-05 07:55:40.256525716,2026-07-05,mobile,paid_search,returning,2026-07-05 08:08:40.256525716,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014663,treatment,2026-07-08 08:44:22,2026-07-08 13:43:31.870430824,2026-07-08,desktop,paid_search,new,2026-07-08 13:48:31.870430824,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014664,treatment,2026-07-10 11:18:41,2026-07-10 13:25:12.805463354,2026-07-10,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014665,control,2026-07-11 14:21:18,2026-07-11 17:26:44.959045500,2026-07-11,desktop,paid_search,returning,2026-07-11 17:34:44.959045500,,1,1,0,1,0,0.0,,,,,0,0.0,0
U014666,control,2026-07-14 07:32:51,2026-07-14 11:34:28.093991436,2026-07-14,desktop,email,returning,2026-07-14 11:53:28.093991436,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014668,treatment,2026-07-07 19:44:45,2026-07-08 01:46:11.876826510,2026-07-08,mobile,organic,returning,2026-07-08 01:59:11.876826510,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014669,control,2026-07-09 01:48:10,2026-07-09 03:13:01.336498102,2026-07-09,desktop,email,returning,2026-07-09 03:20:01.336498102,2026-07-09 04:02:46.391529262,1,1,1,0,0,1.0,49.75093312561512,O0003724,47.24,completed,1,47.24,0
U014670,treatment,2026-07-05 07:35:18,2026-07-05 11:48:28.759566360,2026-07-05,mobile,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014672,treatment,2026-07-04 12:04:35,2026-07-04 15:09:04.481535002,2026-07-04,mobile,paid_search,returning,2026-07-04 15:33:04.481535002,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014673,treatment,2026-07-04 02:50:19,2026-07-04 04:22:14.927672152,2026-07-04,mobile,organic,returning,2026-07-04 04:35:14.927672152,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014674,control,2026-07-07 21:00:30,2026-07-07 21:27:42.813571938,2026-07-07,desktop,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014675,control,2026-07-02 17:55:57,2026-07-02 19:18:24.847981230,2026-07-02,mobile,paid_search,returning,2026-07-02 19:37:24.847981230,2026-07-02 19:57:39.672607956,1,1,1,0,0,1.0,39.24708344042301,O0003725,124.03,cancelled,1,0.0,1
U014676,treatment,2026-07-01 00:21:08,2026-07-01 04:59:20.949574970,2026-07-01,desktop,email,returning,2026-07-01 05:16:20.949574970,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014677,control,2026-07-12 06:09:10,2026-07-12 09:17:57.840846520,2026-07-12,desktop,direct,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014679,treatment,2026-07-11 16:19:16,2026-07-11 23:51:36.523590838,2026-07-11,mobile,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014680,treatment,2026-07-12 21:55:10,2026-07-13 01:58:08.981673358,2026-07-13,desktop,organic,returning,2026-07-13 02:18:08.981673358,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014681,treatment,2026-07-02 15:28:35,2026-07-02 18:03:35.279589734,2026-07-02,mobile,paid_search,returning,2026-07-02 18:05:35.279589734,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014682,control,2026-07-04 20:57:01,2026-07-04 22:48:42.639917548,2026-07-04,mobile,direct,returning,2026-07-04 22:51:42.639917548,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014683,control,2026-07-12 22:29:45,2026-07-13 00:36:24.410810478,2026-07-13,mobile,direct,new,2026-07-13 00:52:24.410810478,2026-07-13 01:01:19.415700738,1,1,1,0,0,1.0,24.916750118136406,O0003726,83.8,completed,1,83.8,0
U014684,control,2026-07-12 10:18:12,2026-07-12 12:42:48.946298160,2026-07-12,mobile,direct,returning,2026-07-12 12:45:48.946298160,2026-07-12 12:52:22.042891002,1,1,1,0,0,1.0,9.551616534590721,O0003727,112.98,completed,1,112.98,0
U014686,control,2026-07-14 03:04:31,2026-07-14 03:30:17.247531052,2026-07-14,desktop,social,new,2026-07-14 03:34:17.247531052,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014687,control,2026-07-03 05:09:15,2026-07-03 07:28:44.255287428,2026-07-03,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014688,treatment,2026-07-12 04:05:53,2026-07-12 06:55:30.779280680,2026-07-12,mobile,paid_search,new,2026-07-12 06:58:30.779280680,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014690,control,2026-07-09 07:52:28,2026-07-09 12:02:14.643055588,2026-07-09,desktop,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014693,control,2026-07-06 17:21:29,2026-07-06 18:52:26.682474764,2026-07-06,mobile,organic,new,2026-07-06 19:07:26.682474764,2026-07-06 19:14:32.817282236,1,1,1,0,0,1.0,22.102250531315804,O0003728,47.44,completed,1,47.44,0
U014694,treatment,2026-07-05 04:34:18,2026-07-05 08:00:46.256865714,2026-07-05,mobile,organic,returning,2026-07-05 08:14:46.256865714,2026-07-05 08:22:19.708886160,1,1,1,0,0,1.0,21.557532772421837,O0003729,60.74,completed,1,60.74,0
U014695,treatment,2026-07-11 09:12:10,2026-07-11 15:12:20.733086704,2026-07-11,mobile,organic,returning,2026-07-11 15:36:20.733086704,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014696,treatment,2026-07-12 23:38:39,2026-07-13 06:58:19.729657638,2026-07-13,desktop,organic,returning,2026-07-13 07:18:19.729657638,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014697,treatment,2026-07-03 08:23:06,2026-07-03 10:14:04.134014610,2026-07-03,mobile,organic,returning,2026-07-03 10:38:04.134014610,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014698,treatment,2026-07-06 21:03:36,2026-07-06 22:36:50.295644130,2026-07-06,mobile,direct,new,2026-07-06 22:55:50.295644130,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014699,control,2026-07-12 09:00:00,2026-07-12 15:26:18.215260332,2026-07-12,mobile,organic,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014700,treatment,2026-07-02 11:26:59,2026-07-02 13:03:17.035893236,2026-07-02,mobile,email,returning,2026-07-02 13:11:17.035893236,2026-07-02 13:43:34.125914030,1,1,1,0,0,1.0,40.284832790493965,O0003730,73.92,completed,1,73.92,0
U014701,treatment,2026-07-06 04:15:51,2026-07-06 06:16:42.673691286,2026-07-06,tablet,organic,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014702,control,2026-07-09 11:53:24,2026-07-09 13:49:04.992896724,2026-07-09,mobile,paid_search,new,2026-07-09 14:02:04.992896724,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014703,treatment,2026-07-12 03:37:49,2026-07-12 07:51:29.817737716,2026-07-12,desktop,email,new,2026-07-12 07:58:29.817737716,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014704,treatment,2026-07-13 03:59:02,2026-07-13 05:19:11.609342192,2026-07-13,desktop,organic,returning,2026-07-13 05:33:11.609342192,2026-07-13 05:51:11.374661912,1,1,1,0,0,1.0,31.99609950184822,O0003731,29.4,completed,1,29.4,0
U014705,treatment,2026-07-10 08:50:57,2026-07-10 10:52:41.034853122,2026-07-10,desktop,direct,returning,2026-07-10 11:14:41.034853122,2026-07-10 11:28:40.100838474,1,1,1,0,0,1.0,35.98443366587162,O0003732,105.75,completed,1,105.75,0
U014706,treatment,2026-07-11 17:39:21,2026-07-11 18:16:39.034669764,2026-07-11,desktop,organic,returning,2026-07-11 18:19:39.034669764,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014707,control,2026-07-08 21:13:54,2026-07-09 00:33:18.669471858,2026-07-09,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014708,control,2026-07-11 03:08:32,2026-07-11 03:58:46.560273290,2026-07-11,desktop,organic,new,2026-07-11 04:01:46.560273290,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014709,control,2026-07-06 05:10:49,2026-07-06 07:16:17.200127536,2026-07-06,mobile,email,returning,2026-07-06 07:39:17.200127536,,1,1,0,1,0,0.0,,,,,0,0.0,0
U014710,treatment,2026-07-09 11:08:24,2026-07-09 13:22:21.833089644,2026-07-09,desktop,paid_search,returning,2026-07-09 13:28:21.833089644,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014711,control,2026-07-07 06:45:59,2026-07-07 07:57:23.489145914,2026-07-07,mobile,paid_search,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014712,control,2026-07-11 06:58:04,2026-07-11 08:22:06.976223158,2026-07-11,mobile,social,returning,2026-07-11 08:35:06.976223158,2026-07-11 09:00:52.357002364,1,1,1,0,0,1.0,38.756349831819534,O0003733,111.92,completed,1,111.92,0
U014713,control,2026-07-02 10:52:36,2026-07-02 14:13:37.020235866,2026-07-02,desktop,paid_search,returning,2026-07-02 14:31:37.020235866,2026-07-02 14:55:05.600589690,1,1,1,0,0,1.0,41.47634983062744,O0003734,87.4,completed,1,87.4,0
U014715,treatment,2026-07-08 14:03:03,2026-07-08 16:40:46.790887326,2026-07-08,desktop,paid_search,new,2026-07-08 16:58:46.790887326,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014716,treatment,2026-07-07 11:14:42,2026-07-07 16:10:40.003473642,2026-07-07,mobile,social,new,,,1,0,0,0,0,,,,,,0,0.0,0
U014717,control,2026-07-01 12:53:57,2026-07-01 16:18:07.675681890,2026-07-01,mobile,email,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014718,control,2026-07-05 23:31:52,2026-07-06 02:45:19.649777644,2026-07-06,mobile,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014720,treatment,2026-07-12 23:34:29,2026-07-13 01:53:04.185029090,2026-07-13,mobile,paid_search,new,2026-07-13 02:16:04.185029090,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014721,control,2026-07-06 18:55:46,2026-07-06 20:41:13.308748630,2026-07-06,mobile,social,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014722,treatment,2026-07-07 04:50:27,2026-07-07 05:32:43.996231734,2026-07-07,mobile,paid_search,returning,2026-07-07 05:45:43.996231734,2026-07-07 05:51:30.622217208,1,1,1,0,0,1.0,18.777099922299385,O0003735,102.29,completed,1,102.29,0
U014723,control,2026-07-05 16:19:21,2026-07-05 21:30:32.921979798,2026-07-05,mobile,direct,returning,2026-07-05 21:51:32.921979798,2026-07-05 22:02:15.415337184,1,1,1,0,0,1.0,31.708216667175293,O0003736,90.56,completed,1,90.56,0
U014724,treatment,2026-07-03 05:59:51,2026-07-03 08:15:07.578985992,2026-07-03,mobile,email,returning,2026-07-03 08:32:07.578985992,2026-07-03 08:37:33.374907714,1,1,1,0,0,1.0,22.429933324456215,O0003737,88.96,completed,1,88.96,0
U014725,control,2026-07-04 14:59:28,2026-07-04 19:16:29.058731811,2026-07-04,desktop,organic,returning,,,1,0,0,0,0,,,,,,0,0.0,0
U014727,control,2026-07-02 16:53:04,2026-07-02 17:47:47.617490572,2026-07-02,desktop,paid_search,returning,2026-07-02 17:56:47.617490572,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014728,treatment,2026-07-05 00:00:22,2026-07-05 05:56:51.048550678,2026-07-05,desktop,social,returning,2026-07-05 06:09:51.048550678,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014730,control,2026-07-01 11:40:48,2026-07-01 13:26:33.122866914,2026-07-01,mobile,paid_search,returning,,,1,0,0,0,1,,,,,,0,0.0,0
U014731,treatment,2026-07-06 05:20:11,2026-07-06 10:54:44.806463066,2026-07-06,desktop,social,new,2026-07-06 11:18:44.806463066,,1,1,0,0,0,1.0,,,,,0,0.0,0
U014732,treatment,2026-07-01 22:56:39,2026-07-02 04:07:21.394036788,2026-07-02,mobile,organic,returning,2026-07-02 04:21:21.394036788,2026-07-02 04:47:05.917799412,1,1,1,0,0,1.0,39.74206633865833,O0003739,98.86,completed,1,98.86,0
U014734,control,2026-07-12 04:19:50,2026-07-12 05:41:26.070540200,2026-07-12,mobile,direct,returning,2026-07-12 06:00:26.070540200,2026-07-12 06:08:46.816286870,1,1,1,0,0,1.0,27.345749884843826,O0003740,176.15,completed,1,176.15,0
